"placa","estatus","placa_anterior","years_adeudos","years"
"318XKP","Adeudos",NA,3,"2019"
"318XKP","Adeudos",NA,3,"2020"
"318XKP","Adeudos",NA,3,"2021"
"318XKR","Adeudos",NA,5,"2017"
"318XKR","Adeudos",NA,5,"2018"
"318XKR","Adeudos",NA,5,"2019"
"318XKR","Adeudos",NA,5,"2020"
"318XKR","Adeudos",NA,5,"2021"
"318XKS","Cuenta con Placa Anterior y Adeudos","318XKS",4,"2018"
"318XKS","Cuenta con Placa Anterior y Adeudos","318XKS",4,"2019"
"318XKS","Cuenta con Placa Anterior y Adeudos","318XKS",4,"2020"
"318XKS","Cuenta con Placa Anterior y Adeudos","318XKS",4,"2021"
"318XKT","Cuenta con Placa Anterior y Sin adeudos","225TNV",0,"0"
"318XKV","Cuenta con Placa Anterior y Adeudos","980RYC",1,"2020"
"318XKX","Sin adeudos",NA,0,"0"
"318XKY","Sin adeudos",NA,0,"0"
"318XKZ","Adeudos",NA,7,"2014"
"318XKZ","Adeudos",NA,7,"2015"
"318XKZ","Adeudos",NA,7,"2017"
"318XKZ","Adeudos",NA,7,"2018"
"318XKZ","Adeudos",NA,7,"2019"
"318XKZ","Adeudos",NA,7,"2020"
"318XKZ","Adeudos",NA,7,"2021"
"318XLA","Adeudos",NA,3,"2019"
"318XLA","Adeudos",NA,3,"2020"
"318XLA","Adeudos",NA,3,"2021"
"318XLB","Sin adeudos",NA,0,"0"
"318XLD","Cuenta con Placa Anterior y Adeudos","608WLS",6,"2016"
"318XLD","Cuenta con Placa Anterior y Adeudos","608WLS",6,"2017"
"318XLD","Cuenta con Placa Anterior y Adeudos","608WLS",6,"2018"
"318XLD","Cuenta con Placa Anterior y Adeudos","608WLS",6,"2019"
"318XLD","Cuenta con Placa Anterior y Adeudos","608WLS",6,"2020"
"318XLD","Cuenta con Placa Anterior y Adeudos","608WLS",6,"2021"
"318XLE","Cuenta con Placa Anterior y Sin adeudos","467WCJ",0,"0"
"318XLG","Adeudos",NA,6,"2016"
"318XLG","Adeudos",NA,6,"2017"
"318XLG","Adeudos",NA,6,"2018"
"318XLG","Adeudos",NA,6,"2019"
"318XLG","Adeudos",NA,6,"2020"
"318XLG","Adeudos",NA,6,"2021"
"318XLH","Adeudos",NA,2,"2020"
"318XLH","Adeudos",NA,2,"2021"
"318XLK","Adeudos",NA,5,"2017"
"318XLK","Adeudos",NA,5,"2018"
"318XLK","Adeudos",NA,5,"2019"
"318XLK","Adeudos",NA,5,"2020"
"318XLK","Adeudos",NA,5,"2021"
"318XLL","Sin adeudos",NA,0,"0"
"318XLM","Sin adeudos",NA,0,"0"
"318XLP","Adeudos",NA,6,"2016"
"318XLP","Adeudos",NA,6,"2017"
"318XLP","Adeudos",NA,6,"2018"
"318XLP","Adeudos",NA,6,"2019"
"318XLP","Adeudos",NA,6,"2020"
"318XLP","Adeudos",NA,6,"2021"
"318XLT","Cuenta con Placa Anterior y Adeudos","713LXN",1,"2021"
"318XLU","Sin adeudos",NA,0,"0"
"318XLV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318XLY","Cuenta con Placa Anterior y Sin adeudos","318XLY",0,"0"
"318XMA","Sin adeudos",NA,0,"0"
"318XMB","Sin adeudos",NA,0,"0"
"318XME","Adeudos",NA,3,"2019"
"318XME","Adeudos",NA,3,"2020"
"318XME","Adeudos",NA,3,"2021"
"318XMG","Adeudos",NA,6,"2016"
"318XMG","Adeudos",NA,6,"2017"
"318XMG","Adeudos",NA,6,"2018"
"318XMG","Adeudos",NA,6,"2019"
"318XMG","Adeudos",NA,6,"2020"
"318XMG","Adeudos",NA,6,"2021"
"318XMH","Adeudos",NA,6,"2016"
"318XMH","Adeudos",NA,6,"2017"
"318XMH","Adeudos",NA,6,"2018"
"318XMH","Adeudos",NA,6,"2019"
"318XMH","Adeudos",NA,6,"2020"
"318XMH","Adeudos",NA,6,"2021"
"318XMK","Sin adeudos",NA,0,"0"
"318XML","El número de placa no se localizó en el padrón",NA,0,"0"
"318XMM","Adeudos",NA,1,"2021"
"318XMN","Sin adeudos",NA,0,"0"
"318XMP","Sin adeudos",NA,0,"0"
"318XMR","Adeudos",NA,5,"2017"
"318XMR","Adeudos",NA,5,"2018"
"318XMR","Adeudos",NA,5,"2019"
"318XMR","Adeudos",NA,5,"2020"
"318XMR","Adeudos",NA,5,"2021"
"318XMT","Adeudos",NA,6,"2016"
"318XMT","Adeudos",NA,6,"2017"
"318XMT","Adeudos",NA,6,"2018"
"318XMT","Adeudos",NA,6,"2019"
"318XMT","Adeudos",NA,6,"2020"
"318XMT","Adeudos",NA,6,"2021"
"318XMV","Adeudos",NA,6,"2016"
"318XMV","Adeudos",NA,6,"2017"
"318XMV","Adeudos",NA,6,"2018"
"318XMV","Adeudos",NA,6,"2019"
"318XMV","Adeudos",NA,6,"2020"
"318XMV","Adeudos",NA,6,"2021"
"318XMW","Adeudos",NA,4,"2018"
"318XMW","Adeudos",NA,4,"2019"
"318XMW","Adeudos",NA,4,"2020"
"318XMW","Adeudos",NA,4,"2021"
"318XMX","Adeudos",NA,5,"2017"
"318XMX","Adeudos",NA,5,"2018"
"318XMX","Adeudos",NA,5,"2019"
"318XMX","Adeudos",NA,5,"2020"
"318XMX","Adeudos",NA,5,"2021"
"318XNC","Adeudos",NA,4,"2018"
"318XNC","Adeudos",NA,4,"2019"
"318XNC","Adeudos",NA,4,"2020"
"318XNC","Adeudos",NA,4,"2021"
"318XND","Adeudos",NA,5,"2017"
"318XND","Adeudos",NA,5,"2018"
"318XND","Adeudos",NA,5,"2019"
"318XND","Adeudos",NA,5,"2020"
"318XND","Adeudos",NA,5,"2021"
"318XNE","Adeudos",NA,4,"2018"
"318XNE","Adeudos",NA,4,"2019"
"318XNE","Adeudos",NA,4,"2020"
"318XNE","Adeudos",NA,4,"2021"
"318XNG","Sin adeudos",NA,0,"0"
"318XNL","Adeudos",NA,5,"2017"
"318XNL","Adeudos",NA,5,"2018"
"318XNL","Adeudos",NA,5,"2019"
"318XNL","Adeudos",NA,5,"2020"
"318XNL","Adeudos",NA,5,"2021"
"318XNM","Sin adeudos",NA,0,"0"
"318XNN","Adeudos",NA,5,"2017"
"318XNN","Adeudos",NA,5,"2018"
"318XNN","Adeudos",NA,5,"2019"
"318XNN","Adeudos",NA,5,"2020"
"318XNN","Adeudos",NA,5,"2021"
"318XNP","Cuenta con Placa Anterior y Adeudos","308TDW",3,"2019"
"318XNP","Cuenta con Placa Anterior y Adeudos","308TDW",3,"2020"
"318XNP","Cuenta con Placa Anterior y Adeudos","308TDW",3,"2021"
"318XNR","Cuenta con Placa Anterior y Adeudos","988TYS",3,"2019"
"318XNR","Cuenta con Placa Anterior y Adeudos","988TYS",3,"2020"
"318XNR","Cuenta con Placa Anterior y Adeudos","988TYS",3,"2021"
"318XNS","Sin adeudos",NA,0,"0"
"318XNU","Sin adeudos",NA,0,"0"
"318XNV","Cuenta con Placa Anterior y Sin adeudos","318XNV",0,"0"
"318XNZ","Sin adeudos",NA,0,"0"
"318XPC","Cuenta con Placa Anterior y Sin adeudos","318XPC",0,"0"
"318XPD","Sin adeudos",NA,0,"0"
"318XPE","Cuenta con Placa Anterior y Adeudos","318XPE",3,"2019"
"318XPE","Cuenta con Placa Anterior y Adeudos","318XPE",3,"2020"
"318XPE","Cuenta con Placa Anterior y Adeudos","318XPE",3,"2021"
"318XPF","Sin adeudos",NA,0,"0"
"318XPG","Sin adeudos",NA,0,"0"
"318XPH","El número de placa no se localizó en el padrón",NA,0,"0"
"318XPK","Cuenta con Placa Anterior y Sin adeudos","538WPX",0,"0"
"318XPM","El número de placa no se localizó en el padrón",NA,0,"0"
"318XPN","Adeudos",NA,7,"2014"
"318XPN","Adeudos",NA,7,"2016"
"318XPN","Adeudos",NA,7,"2017"
"318XPN","Adeudos",NA,7,"2018"
"318XPN","Adeudos",NA,7,"2019"
"318XPN","Adeudos",NA,7,"2020"
"318XPN","Adeudos",NA,7,"2021"
"318XPP","Adeudos",NA,2,"2020"
"318XPP","Adeudos",NA,2,"2021"
"318XPR","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318XPS","Sin adeudos",NA,0,"0"
"318XPT","Adeudos",NA,2,"2020"
"318XPT","Adeudos",NA,2,"2021"
"318XPV","Adeudos",NA,2,"2020"
"318XPV","Adeudos",NA,2,"2021"
"318XPW","Sin adeudos",NA,0,"0"
"318XPY","Adeudos",NA,4,"2018"
"318XPY","Adeudos",NA,4,"2019"
"318XPY","Adeudos",NA,4,"2020"
"318XPY","Adeudos",NA,4,"2021"
"318XPZ","Adeudos",NA,4,"2018"
"318XPZ","Adeudos",NA,4,"2019"
"318XPZ","Adeudos",NA,4,"2020"
"318XPZ","Adeudos",NA,4,"2021"
"318XRA","Sin adeudos",NA,0,"0"
"318XRC","Adeudos",NA,3,"2019"
"318XRC","Adeudos",NA,3,"2020"
"318XRC","Adeudos",NA,3,"2021"
"318XRE","Adeudos",NA,2,"2020"
"318XRE","Adeudos",NA,2,"2021"
"318XRF","Cuenta con Placa Anterior y Sin adeudos","430SYJ",0,"0"
"318XRG","Adeudos",NA,4,"2018"
"318XRG","Adeudos",NA,4,"2019"
"318XRG","Adeudos",NA,4,"2020"
"318XRG","Adeudos",NA,4,"2021"
"318XRH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318XRJ","Adeudos",NA,5,"2017"
"318XRJ","Adeudos",NA,5,"2018"
"318XRJ","Adeudos",NA,5,"2019"
"318XRJ","Adeudos",NA,5,"2020"
"318XRJ","Adeudos",NA,5,"2021"
"318XRM","Adeudos",NA,5,"2017"
"318XRM","Adeudos",NA,5,"2018"
"318XRM","Adeudos",NA,5,"2019"
"318XRM","Adeudos",NA,5,"2020"
"318XRM","Adeudos",NA,5,"2021"
"318XRN","Sin adeudos",NA,0,"0"
"318XRS","Adeudos",NA,5,"2017"
"318XRS","Adeudos",NA,5,"2018"
"318XRS","Adeudos",NA,5,"2019"
"318XRS","Adeudos",NA,5,"2020"
"318XRS","Adeudos",NA,5,"2021"
"318XRT","Sin adeudos",NA,0,"0"
"318XRU","Cuenta con Placa Anterior y Sin adeudos","318XRU",0,"0"
"318XRV","Sin adeudos",NA,0,"0"
"318XRZ","Adeudos",NA,6,"2016"
"318XRZ","Adeudos",NA,6,"2017"
"318XRZ","Adeudos",NA,6,"2018"
"318XRZ","Adeudos",NA,6,"2019"
"318XRZ","Adeudos",NA,6,"2020"
"318XRZ","Adeudos",NA,6,"2021"
"318XSA","Adeudos",NA,4,"2018"
"318XSA","Adeudos",NA,4,"2019"
"318XSA","Adeudos",NA,4,"2020"
"318XSA","Adeudos",NA,4,"2021"
"318XSB","Adeudos",NA,5,"2017"
"318XSB","Adeudos",NA,5,"2018"
"318XSB","Adeudos",NA,5,"2019"
"318XSB","Adeudos",NA,5,"2020"
"318XSB","Adeudos",NA,5,"2021"
"318XSC","Adeudos",NA,3,"2019"
"318XSC","Adeudos",NA,3,"2020"
"318XSC","Adeudos",NA,3,"2021"
"318XSD","Adeudos",NA,5,"2017"
"318XSD","Adeudos",NA,5,"2018"
"318XSD","Adeudos",NA,5,"2019"
"318XSD","Adeudos",NA,5,"2020"
"318XSD","Adeudos",NA,5,"2021"
"318XSG","Sin adeudos",NA,0,"0"
"318XSH","Sin adeudos",NA,0,"0"
"318XSJ","Cuenta con Placa Anterior y Sin adeudos","905XJW",0,"0"
"318XSK","Cuenta con Placa Anterior y Adeudos","852RLC",5,"2017"
"318XSK","Cuenta con Placa Anterior y Adeudos","852RLC",5,"2018"
"318XSK","Cuenta con Placa Anterior y Adeudos","852RLC",5,"2019"
"318XSK","Cuenta con Placa Anterior y Adeudos","852RLC",5,"2020"
"318XSK","Cuenta con Placa Anterior y Adeudos","852RLC",5,"2021"
"318XSN","Adeudos",NA,5,"2017"
"318XSN","Adeudos",NA,5,"2018"
"318XSN","Adeudos",NA,5,"2019"
"318XSN","Adeudos",NA,5,"2020"
"318XSN","Adeudos",NA,5,"2021"
"318XSR","Adeudos",NA,3,"2019"
"318XSR","Adeudos",NA,3,"2020"
"318XSR","Adeudos",NA,3,"2021"
"318XST","Adeudos",NA,1,"2021"
"318XSU","Adeudos",NA,6,"2015"
"318XSU","Adeudos",NA,6,"2016"
"318XSU","Adeudos",NA,6,"2018"
"318XSU","Adeudos",NA,6,"2019"
"318XSU","Adeudos",NA,6,"2020"
"318XSU","Adeudos",NA,6,"2021"
"318XSW","Sin adeudos",NA,0,"0"
"318XSX","Adeudos",NA,2,"2020"
"318XSX","Adeudos",NA,2,"2021"
"318XTB","Adeudos",NA,6,"2016"
"318XTB","Adeudos",NA,6,"2017"
"318XTB","Adeudos",NA,6,"2018"
"318XTB","Adeudos",NA,6,"2019"
"318XTB","Adeudos",NA,6,"2020"
"318XTB","Adeudos",NA,6,"2021"
"318XTD","Adeudos",NA,3,"2014"
"318XTD","Adeudos",NA,3,"2020"
"318XTD","Adeudos",NA,3,"2021"
"318XTE","Adeudos",NA,1,"2021"
"318XTF","Sin adeudos",NA,0,"0"
"318XTH","Adeudos",NA,1,"2021"
"318XTJ","Sin adeudos",NA,0,"0"
"318XTK","Adeudos",NA,6,"2016"
"318XTK","Adeudos",NA,6,"2017"
"318XTK","Adeudos",NA,6,"2018"
"318XTK","Adeudos",NA,6,"2019"
"318XTK","Adeudos",NA,6,"2020"
"318XTK","Adeudos",NA,6,"2021"
"318XTL","Adeudos",NA,1,"2021"
"318XTM","Sin adeudos",NA,0,"0"
"318XTN","Sin adeudos",NA,0,"0"
"318XTP","Adeudos",NA,6,"2016"
"318XTP","Adeudos",NA,6,"2017"
"318XTP","Adeudos",NA,6,"2018"
"318XTP","Adeudos",NA,6,"2019"
"318XTP","Adeudos",NA,6,"2020"
"318XTP","Adeudos",NA,6,"2021"
"318XTR","Sin adeudos",NA,0,"0"
"318XTU","Sin adeudos",NA,0,"0"
"318XTV","Sin adeudos",NA,0,"0"
"318XTW","Adeudos",NA,3,"2019"
"318XTW","Adeudos",NA,3,"2020"
"318XTW","Adeudos",NA,3,"2021"
"318XUD","Cuenta con Placa Anterior y Adeudos","408TGB",5,"2014"
"318XUD","Cuenta con Placa Anterior y Adeudos","408TGB",5,"2017"
"318XUD","Cuenta con Placa Anterior y Adeudos","408TGB",5,"2019"
"318XUD","Cuenta con Placa Anterior y Adeudos","408TGB",5,"2020"
"318XUD","Cuenta con Placa Anterior y Adeudos","408TGB",5,"2021"
"318XUE","Sin adeudos",NA,0,"0"
"318XUJ","Sin adeudos",NA,0,"0"
"318XUL","Adeudos",NA,2,"2020"
"318XUL","Adeudos",NA,2,"2021"
"318XUN","Sin adeudos",NA,0,"0"
"318XUR","Cuenta con Placa Anterior y Sin adeudos","318XUR",0,"0"
"318XUT","Sin adeudos",NA,0,"0"
"318XUU","Cuenta con Placa Anterior y Adeudos","267RJM",4,"2018"
"318XUU","Cuenta con Placa Anterior y Adeudos","267RJM",4,"2019"
"318XUU","Cuenta con Placa Anterior y Adeudos","267RJM",4,"2020"
"318XUU","Cuenta con Placa Anterior y Adeudos","267RJM",4,"2021"
"318XUV","Adeudos",NA,3,"2019"
"318XUV","Adeudos",NA,3,"2020"
"318XUV","Adeudos",NA,3,"2021"
"318XUW","Sin adeudos",NA,0,"0"
"318XUX","Cuenta con Placa Anterior y Sin adeudos","318XUX",0,"0"
"318XUY","Cuenta con Placa Anterior y Adeudos","572URH",5,"2017"
"318XUY","Cuenta con Placa Anterior y Adeudos","572URH",5,"2018"
"318XUY","Cuenta con Placa Anterior y Adeudos","572URH",5,"2019"
"318XUY","Cuenta con Placa Anterior y Adeudos","572URH",5,"2020"
"318XUY","Cuenta con Placa Anterior y Adeudos","572URH",5,"2021"
"318XUZ","Adeudos",NA,6,"2016"
"318XUZ","Adeudos",NA,6,"2017"
"318XUZ","Adeudos",NA,6,"2018"
"318XUZ","Adeudos",NA,6,"2019"
"318XUZ","Adeudos",NA,6,"2020"
"318XUZ","Adeudos",NA,6,"2021"
"318XVA","Adeudos",NA,1,"2021"
"318XVB","Adeudos",NA,5,"2017"
"318XVB","Adeudos",NA,5,"2018"
"318XVB","Adeudos",NA,5,"2019"
"318XVB","Adeudos",NA,5,"2020"
"318XVB","Adeudos",NA,5,"2021"
"318XVC","Adeudos",NA,5,"2017"
"318XVC","Adeudos",NA,5,"2018"
"318XVC","Adeudos",NA,5,"2019"
"318XVC","Adeudos",NA,5,"2020"
"318XVC","Adeudos",NA,5,"2021"
"318XVE","Sin adeudos",NA,0,"0"
"318XVF","Adeudos",NA,7,"2014"
"318XVF","Adeudos",NA,7,"2016"
"318XVF","Adeudos",NA,7,"2017"
"318XVF","Adeudos",NA,7,"2018"
"318XVF","Adeudos",NA,7,"2019"
"318XVF","Adeudos",NA,7,"2020"
"318XVF","Adeudos",NA,7,"2021"
"318XVG","Adeudos",NA,4,"2018"
"318XVG","Adeudos",NA,4,"2019"
"318XVG","Adeudos",NA,4,"2020"
"318XVG","Adeudos",NA,4,"2021"
"318XVH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318XVJ","Adeudos",NA,5,"2017"
"318XVJ","Adeudos",NA,5,"2018"
"318XVJ","Adeudos",NA,5,"2019"
"318XVJ","Adeudos",NA,5,"2020"
"318XVJ","Adeudos",NA,5,"2021"
"318XVM","Adeudos",NA,4,"2018"
"318XVM","Adeudos",NA,4,"2019"
"318XVM","Adeudos",NA,4,"2020"
"318XVM","Adeudos",NA,4,"2021"
"318XVN","Sin adeudos",NA,0,"0"
"318XVP","Adeudos",NA,2,"2020"
"318XVP","Adeudos",NA,2,"2021"
"318XVS","Sin adeudos",NA,0,"0"
"318XVT","Sin adeudos",NA,0,"0"
"318XVW","Adeudos",NA,5,"2017"
"318XVW","Adeudos",NA,5,"2018"
"318XVW","Adeudos",NA,5,"2019"
"318XVW","Adeudos",NA,5,"2020"
"318XVW","Adeudos",NA,5,"2021"
"318XVX","Sin adeudos",NA,0,"0"
"318XWA","Sin adeudos",NA,0,"0"
"318XWB","Adeudos",NA,4,"2018"
"318XWB","Adeudos",NA,4,"2019"
"318XWB","Adeudos",NA,4,"2020"
"318XWB","Adeudos",NA,4,"2021"
"318XWC","Cuenta con Placa Anterior y Adeudos","536WDC",1,"2021"
"318XWD","Sin adeudos",NA,0,"0"
"318XWE","Sin adeudos",NA,0,"0"
"318XWF","Sin adeudos",NA,0,"0"
"318XWK","Adeudos",NA,1,"2021"
"318XWL","Adeudos",NA,5,"2015"
"318XWL","Adeudos",NA,5,"2017"
"318XWL","Adeudos",NA,5,"2019"
"318XWL","Adeudos",NA,5,"2020"
"318XWL","Adeudos",NA,5,"2021"
"318XWN","Adeudos",NA,3,"2019"
"318XWN","Adeudos",NA,3,"2020"
"318XWN","Adeudos",NA,3,"2021"
"318XWP","Cuenta con Placa Anterior y Adeudos","696SPX",1,"2021"
"318XWS","Adeudos",NA,2,"2020"
"318XWS","Adeudos",NA,2,"2021"
"318XWU","Cuenta con Placa Anterior y Adeudos","310UVU",2,"2020"
"318XWU","Cuenta con Placa Anterior y Adeudos","310UVU",2,"2021"
"318XWV","Adeudos",NA,5,"2017"
"318XWV","Adeudos",NA,5,"2018"
"318XWV","Adeudos",NA,5,"2019"
"318XWV","Adeudos",NA,5,"2020"
"318XWV","Adeudos",NA,5,"2021"
"318XWX","El número de placa no se localizó en el padrón",NA,0,"0"
"318XWY","El número de placa no se localizó en el padrón",NA,0,"0"
"318XXE","Cuenta con Placa Anterior y Adeudos","323WEM",6,"2016"
"318XXE","Cuenta con Placa Anterior y Adeudos","323WEM",6,"2017"
"318XXE","Cuenta con Placa Anterior y Adeudos","323WEM",6,"2018"
"318XXE","Cuenta con Placa Anterior y Adeudos","323WEM",6,"2019"
"318XXE","Cuenta con Placa Anterior y Adeudos","323WEM",6,"2020"
"318XXE","Cuenta con Placa Anterior y Adeudos","323WEM",6,"2021"
"318XXG","Cuenta con Placa Anterior y Sin adeudos","981UFE",0,"0"
"318XXH","Sin adeudos",NA,0,"0"
"318XXJ","Cuenta con Placa Anterior y Adeudos","295USF",6,"2016"
"318XXJ","Cuenta con Placa Anterior y Adeudos","295USF",6,"2017"
"318XXJ","Cuenta con Placa Anterior y Adeudos","295USF",6,"2018"
"318XXJ","Cuenta con Placa Anterior y Adeudos","295USF",6,"2019"
"318XXJ","Cuenta con Placa Anterior y Adeudos","295USF",6,"2020"
"318XXJ","Cuenta con Placa Anterior y Adeudos","295USF",6,"2021"
"318XXK","Adeudos",NA,1,"2021"
"318XXL","El número de placa no se localizó en el padrón",NA,0,"0"
"318XXP","Adeudos",NA,2,"2020"
"318XXP","Adeudos",NA,2,"2021"
"318XXR","Sin adeudos",NA,0,"0"
"318XXS","Sin adeudos",NA,0,"0"
"318XXT","Sin adeudos",NA,0,"0"
"318XXV","Cuenta con Placa Anterior y Adeudos","987XCK",5,"2017"
"318XXV","Cuenta con Placa Anterior y Adeudos","987XCK",5,"2018"
"318XXV","Cuenta con Placa Anterior y Adeudos","987XCK",5,"2019"
"318XXV","Cuenta con Placa Anterior y Adeudos","987XCK",5,"2020"
"318XXV","Cuenta con Placa Anterior y Adeudos","987XCK",5,"2021"
"318XXX","Sin adeudos",NA,0,"0"
"318XXZ","Cuenta con Placa Anterior y Adeudos","880UFJ",3,"2019"
"318XXZ","Cuenta con Placa Anterior y Adeudos","880UFJ",3,"2020"
"318XXZ","Cuenta con Placa Anterior y Adeudos","880UFJ",3,"2021"
"318XYB","Sin adeudos",NA,0,"0"
"318XYC","Cuenta con Placa Anterior y Sin adeudos","760XGZ",0,"0"
"318XYD","Adeudos",NA,6,"2016"
"318XYD","Adeudos",NA,6,"2017"
"318XYD","Adeudos",NA,6,"2018"
"318XYD","Adeudos",NA,6,"2019"
"318XYD","Adeudos",NA,6,"2020"
"318XYD","Adeudos",NA,6,"2021"
"318XYF","Adeudos",NA,2,"2020"
"318XYF","Adeudos",NA,2,"2021"
"318XYH","Sin adeudos",NA,0,"0"
"318XYL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318XYM","Adeudos",NA,1,"2021"
"318XYN","Adeudos",NA,3,"2019"
"318XYN","Adeudos",NA,3,"2020"
"318XYN","Adeudos",NA,3,"2021"
"318XYP","Adeudos",NA,5,"2017"
"318XYP","Adeudos",NA,5,"2018"
"318XYP","Adeudos",NA,5,"2019"
"318XYP","Adeudos",NA,5,"2020"
"318XYP","Adeudos",NA,5,"2021"
"318XYR","Adeudos",NA,4,"2018"
"318XYR","Adeudos",NA,4,"2019"
"318XYR","Adeudos",NA,4,"2020"
"318XYR","Adeudos",NA,4,"2021"
"318XYS","Cuenta con Placa Anterior y Sin adeudos","846NVZ",0,"0"
"318XYU","Sin adeudos",NA,0,"0"
"318XYV","Adeudos",NA,3,"2019"
"318XYV","Adeudos",NA,3,"2020"
"318XYV","Adeudos",NA,3,"2021"
"318XYW","Adeudos",NA,3,"2019"
"318XYW","Adeudos",NA,3,"2020"
"318XYW","Adeudos",NA,3,"2021"
"318XYX","Sin adeudos",NA,0,"0"
"318XYY","Adeudos",NA,5,"2017"
"318XYY","Adeudos",NA,5,"2018"
"318XYY","Adeudos",NA,5,"2019"
"318XYY","Adeudos",NA,5,"2020"
"318XYY","Adeudos",NA,5,"2021"
"318XYZ","Sin adeudos",NA,0,"0"
"318XZB","Adeudos",NA,6,"2016"
"318XZB","Adeudos",NA,6,"2017"
"318XZB","Adeudos",NA,6,"2018"
"318XZB","Adeudos",NA,6,"2019"
"318XZB","Adeudos",NA,6,"2020"
"318XZB","Adeudos",NA,6,"2021"
"318XZE","Adeudos",NA,6,"2015"
"318XZE","Adeudos",NA,6,"2017"
"318XZE","Adeudos",NA,6,"2018"
"318XZE","Adeudos",NA,6,"2019"
"318XZE","Adeudos",NA,6,"2020"
"318XZE","Adeudos",NA,6,"2021"
"318XZH","Sin adeudos",NA,0,"0"
"318XZK","Adeudos",NA,4,"2018"
"318XZK","Adeudos",NA,4,"2019"
"318XZK","Adeudos",NA,4,"2020"
"318XZK","Adeudos",NA,4,"2021"
"318XZL","Sin adeudos",NA,0,"0"
"318XZM","Adeudos",NA,2,"2020"
"318XZM","Adeudos",NA,2,"2021"
"318XZP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318XZR","Adeudos",NA,4,"2018"
"318XZR","Adeudos",NA,4,"2019"
"318XZR","Adeudos",NA,4,"2020"
"318XZR","Adeudos",NA,4,"2021"
"318XZT","Sin adeudos",NA,0,"0"
"318XZU","Adeudos",NA,4,"2017"
"318XZU","Adeudos",NA,4,"2018"
"318XZU","Adeudos",NA,4,"2019"
"318XZU","Adeudos",NA,4,"2021"
"318XZV","Sin adeudos",NA,0,"0"
"318XZZ","Adeudos",NA,6,"2016"
"318XZZ","Adeudos",NA,6,"2017"
"318XZZ","Adeudos",NA,6,"2018"
"318XZZ","Adeudos",NA,6,"2019"
"318XZZ","Adeudos",NA,6,"2020"
"318XZZ","Adeudos",NA,6,"2021"
"318YAA","Adeudos",NA,6,"2016"
"318YAA","Adeudos",NA,6,"2017"
"318YAA","Adeudos",NA,6,"2018"
"318YAA","Adeudos",NA,6,"2019"
"318YAA","Adeudos",NA,6,"2020"
"318YAA","Adeudos",NA,6,"2021"
"318YAB","Adeudos",NA,6,"2016"
"318YAB","Adeudos",NA,6,"2017"
