"placa","estatus","placa_anterior","years_adeudos","years"
"314WWC","Adeudos",NA,5,"2019"
"314WWC","Adeudos",NA,5,"2020"
"314WWC","Adeudos",NA,5,"2021"
"314WWD","Adeudos",NA,2,"2014"
"314WWD","Adeudos",NA,2,"2021"
"314WWF","Sin adeudos",NA,0,"0"
"314WWH","Adeudos",NA,2,"2020"
"314WWH","Adeudos",NA,2,"2021"
"314WWJ","Cuenta con Placa Anterior y Adeudos","715WUX",1,"2021"
"314WWK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"314WWP","Vehiculo reportado por Fiscalizacion y no puede verificar",NA,0,"0"
"314WWR","Adeudos",NA,5,"2017"
"314WWR","Adeudos",NA,5,"2018"
"314WWR","Adeudos",NA,5,"2019"
"314WWR","Adeudos",NA,5,"2020"
"314WWR","Adeudos",NA,5,"2021"
"314WWT","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"314WWX","Sin adeudos",NA,0,"0"
"314WWZ","Adeudos",NA,3,"2019"
"314WWZ","Adeudos",NA,3,"2020"
"314WWZ","Adeudos",NA,3,"2021"
"314WXA","Adeudos",NA,6,"2016"
"314WXA","Adeudos",NA,6,"2017"
"314WXA","Adeudos",NA,6,"2018"
"314WXA","Adeudos",NA,6,"2019"
"314WXA","Adeudos",NA,6,"2020"
"314WXA","Adeudos",NA,6,"2021"
"314WXB","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"314WXE","Sin adeudos",NA,0,"0"
"314WXF","Sin adeudos",NA,0,"0"
"314WXH","Sin adeudos",NA,0,"0"
"314WXK","Cuenta con Placa Anterior y Sin adeudos","264PDN",0,"0"
"314WXN","Sin adeudos",NA,0,"0"
"314WXR","Adeudos",NA,6,"2016"
"314WXR","Adeudos",NA,6,"2017"
"314WXR","Adeudos",NA,6,"2018"
"314WXR","Adeudos",NA,6,"2019"
"314WXR","Adeudos",NA,6,"2020"
"314WXR","Adeudos",NA,6,"2021"
"314WXS","Sin adeudos",NA,0,"0"
"314WXT","Sin adeudos",NA,0,"0"
"314WXY","Adeudos",NA,4,"2018"
"314WXY","Adeudos",NA,4,"2019"
"314WXY","Adeudos",NA,4,"2020"
"314WXY","Adeudos",NA,4,"2021"
"314WYA","Cuenta con Placa Anterior y Sin adeudos","785UAD",0,"0"
"314WYE","Adeudos",NA,5,"2017"
"314WYE","Adeudos",NA,5,"2018"
"314WYE","Adeudos",NA,5,"2019"
"314WYE","Adeudos",NA,5,"2020"
"314WYE","Adeudos",NA,5,"2021"
"314WYG","Sin adeudos",NA,0,"0"
"314WYJ","Adeudos",NA,5,"2017"
"314WYJ","Adeudos",NA,5,"2018"
"314WYJ","Adeudos",NA,5,"2019"
"314WYJ","Adeudos",NA,5,"2020"
"314WYJ","Adeudos",NA,5,"2021"
"314WYK","Adeudos",NA,3,"2019"
"314WYK","Adeudos",NA,3,"2020"
"314WYK","Adeudos",NA,3,"2021"
"314WYL","Adeudos",NA,3,"2019"
"314WYL","Adeudos",NA,3,"2020"
"314WYL","Adeudos",NA,3,"2021"
"314WYN","Adeudos",NA,4,"2018"
"314WYN","Adeudos",NA,4,"2019"
"314WYN","Adeudos",NA,4,"2020"
"314WYN","Adeudos",NA,4,"2021"
"314WYP","Adeudos",NA,2,"2020"
"314WYP","Adeudos",NA,2,"2021"
"314WYR","Adeudos",NA,3,"2019"
"314WYR","Adeudos",NA,3,"2020"
"314WYR","Adeudos",NA,3,"2021"
"314WYT","Sin adeudos",NA,0,"0"
"314WYU","Adeudos",NA,1,"2021"
"314WYV","Adeudos",NA,3,"2019"
"314WYV","Adeudos",NA,3,"2020"
"314WYV","Adeudos",NA,3,"2021"
"314WYW","Sin adeudos",NA,0,"0"
"314WYY","Cuenta con Placa Anterior y Sin adeudos","314WYY",0,"0"
"314WZA","Adeudos",NA,6,"2016"
"314WZA","Adeudos",NA,6,"2017"
"314WZA","Adeudos",NA,6,"2018"
"314WZA","Adeudos",NA,6,"2019"
"314WZA","Adeudos",NA,6,"2020"
"314WZA","Adeudos",NA,6,"2021"
"314WZD","Sin adeudos",NA,0,"0"
"314WZG","Adeudos",NA,5,"2017"
"314WZG","Adeudos",NA,5,"2018"
"314WZG","Adeudos",NA,5,"2019"
"314WZG","Adeudos",NA,5,"2020"
"314WZG","Adeudos",NA,5,"2021"
"314WZH","Adeudos",NA,1,"2021"
"314WZJ","Sin adeudos",NA,0,"0"
"314WZK","Sin adeudos",NA,0,"0"
"314WZM","Adeudos",NA,2,"2020"
"314WZM","Adeudos",NA,2,"2021"
"314WZT","Sin adeudos",NA,0,"0"
"314WZU","Sin adeudos",NA,0,"0"
"314WZV","Adeudos",NA,5,"2017"
"314WZV","Adeudos",NA,5,"2018"
"314WZV","Adeudos",NA,5,"2019"
"314WZV","Adeudos",NA,5,"2020"
"314WZV","Adeudos",NA,5,"2021"
"314WZW","Adeudos",NA,4,"2018"
"314WZW","Adeudos",NA,4,"2019"
"314WZW","Adeudos",NA,4,"2020"
"314WZW","Adeudos",NA,4,"2021"
"314WZX","Cuenta con Placa Anterior y Adeudos","555VMV",5,"2017"
"314WZX","Cuenta con Placa Anterior y Adeudos","555VMV",5,"2018"
"314WZX","Cuenta con Placa Anterior y Adeudos","555VMV",5,"2019"
"314WZX","Cuenta con Placa Anterior y Adeudos","555VMV",5,"2020"
"314WZX","Cuenta con Placa Anterior y Adeudos","555VMV",5,"2021"
"314WZY","Adeudos",NA,3,"2019"
"314WZY","Adeudos",NA,3,"2020"
"314WZY","Adeudos",NA,3,"2021"
"314XAA","Adeudos",NA,2,"2020"
"314XAA","Adeudos",NA,2,"2021"
"314XAB","Adeudos",NA,6,"2016"
"314XAB","Adeudos",NA,6,"2017"
"314XAB","Adeudos",NA,6,"2018"
"314XAB","Adeudos",NA,6,"2019"
"314XAB","Adeudos",NA,6,"2020"
"314XAB","Adeudos",NA,6,"2021"
"314XAC","Adeudos",NA,4,"2018"
"314XAC","Adeudos",NA,4,"2019"
"314XAC","Adeudos",NA,4,"2020"
"314XAC","Adeudos",NA,4,"2021"
"314XAK","Adeudos",NA,3,"2019"
"314XAK","Adeudos",NA,3,"2020"
"314XAK","Adeudos",NA,3,"2021"
"314XAL","Adeudos",NA,2,"2020"
"314XAL","Adeudos",NA,2,"2021"
"314XAM","Adeudos",NA,3,"2019"
"314XAM","Adeudos",NA,3,"2020"
"314XAM","Adeudos",NA,3,"2021"
"314XAN","Adeudos",NA,6,"2016"
"314XAN","Adeudos",NA,6,"2017"
"314XAN","Adeudos",NA,6,"2018"
"314XAN","Adeudos",NA,6,"2019"
"314XAN","Adeudos",NA,6,"2020"
"314XAN","Adeudos",NA,6,"2021"
"314XAP","Adeudos",NA,4,"2018"
"314XAP","Adeudos",NA,4,"2019"
"314XAP","Adeudos",NA,4,"2020"
"314XAP","Adeudos",NA,4,"2021"
"314XAR","Adeudos",NA,1,"2021"
"314XAS","Adeudos",NA,6,"2016"
"314XAS","Adeudos",NA,6,"2017"
"314XAS","Adeudos",NA,6,"2018"
"314XAS","Adeudos",NA,6,"2019"
"314XAS","Adeudos",NA,6,"2020"
"314XAS","Adeudos",NA,6,"2021"
"314XAT","Adeudos",NA,4,"2018"
"314XAT","Adeudos",NA,4,"2019"
"314XAT","Adeudos",NA,4,"2020"
"314XAT","Adeudos",NA,4,"2021"
"314XAV","Sin adeudos",NA,0,"0"
"314XAX","Adeudos",NA,4,"2018"
"314XAX","Adeudos",NA,4,"2019"
"314XAX","Adeudos",NA,4,"2020"
"314XAX","Adeudos",NA,4,"2021"
"314XAY","Adeudos",NA,3,"2019"
"314XAY","Adeudos",NA,3,"2020"
"314XAY","Adeudos",NA,3,"2021"
"314XBA","Adeudos",NA,3,"2019"
"314XBA","Adeudos",NA,3,"2020"
"314XBA","Adeudos",NA,3,"2021"
"314XBD","Adeudos",NA,3,"2018"
"314XBD","Adeudos",NA,3,"2019"
"314XBD","Adeudos",NA,3,"2021"
"314XBF","Adeudos",NA,5,"2017"
"314XBF","Adeudos",NA,5,"2018"
"314XBF","Adeudos",NA,5,"2019"
"314XBF","Adeudos",NA,5,"2020"
"314XBF","Adeudos",NA,5,"2021"
"314XBG","Adeudos",NA,2,"2020"
"314XBG","Adeudos",NA,2,"2021"
"314XBH","Sin adeudos",NA,0,"0"
"314XBL","Cuenta con Placa Anterior y Sin adeudos","878WRE",0,"0"
"314XBP","Cuenta con Placa Anterior y Sin adeudos","314XBP",0,"0"
"314XBR","Adeudos",NA,5,"2017"
"314XBR","Adeudos",NA,5,"2018"
"314XBR","Adeudos",NA,5,"2019"
"314XBR","Adeudos",NA,5,"2020"
"314XBR","Adeudos",NA,5,"2021"
"314XBS","Adeudos",NA,7,"2015"
"314XBS","Adeudos",NA,7,"2016"
"314XBS","Adeudos",NA,7,"2017"
"314XBS","Adeudos",NA,7,"2018"
"314XBS","Adeudos",NA,7,"2019"
"314XBS","Adeudos",NA,7,"2020"
"314XBS","Adeudos",NA,7,"2021"
"314XBT","Sin adeudos",NA,0,"0"
"314XBV","Sin adeudos",NA,0,"0"
"314XBW","Sin adeudos",NA,0,"0"
"314XCB","Cuenta con Placa Anterior y Adeudos","314XCB",4,"2018"
"314XCB","Cuenta con Placa Anterior y Adeudos","314XCB",4,"2019"
"314XCB","Cuenta con Placa Anterior y Adeudos","314XCB",4,"2020"
"314XCB","Cuenta con Placa Anterior y Adeudos","314XCB",4,"2021"
"314XCD","Adeudos",NA,2,"2020"
"314XCD","Adeudos",NA,2,"2021"
"314XCF","Adeudos",NA,3,"2019"
"314XCF","Adeudos",NA,3,"2020"
"314XCF","Adeudos",NA,3,"2021"
"314XCG","Adeudos",NA,4,"2018"
"314XCG","Adeudos",NA,4,"2019"
"314XCG","Adeudos",NA,4,"2020"
"314XCG","Adeudos",NA,4,"2021"
"314XCH","Adeudos",NA,6,"2016"
"314XCH","Adeudos",NA,6,"2017"
"314XCH","Adeudos",NA,6,"2018"
"314XCH","Adeudos",NA,6,"2019"
"314XCH","Adeudos",NA,6,"2020"
"314XCH","Adeudos",NA,6,"2021"
"314XCJ","Sin adeudos",NA,0,"0"
"314XCK","Adeudos",NA,3,"2019"
"314XCK","Adeudos",NA,3,"2020"
"314XCK","Adeudos",NA,3,"2021"
"314XCL","Adeudos",NA,6,"2016"
"314XCL","Adeudos",NA,6,"2017"
"314XCL","Adeudos",NA,6,"2018"
"314XCL","Adeudos",NA,6,"2019"
"314XCL","Adeudos",NA,6,"2020"
"314XCL","Adeudos",NA,6,"2021"
"314XCN","Cuenta con Placa Anterior y Adeudos","314XCN",4,"2018"
"314XCN","Cuenta con Placa Anterior y Adeudos","314XCN",4,"2019"
"314XCN","Cuenta con Placa Anterior y Adeudos","314XCN",4,"2020"
"314XCN","Cuenta con Placa Anterior y Adeudos","314XCN",4,"2021"
"314XCP","Cuenta con Placa Anterior y Adeudos","314XCP",2,"2020"
"314XCP","Cuenta con Placa Anterior y Adeudos","314XCP",2,"2021"
"314XCU","Adeudos",NA,5,"2017"
"314XCU","Adeudos",NA,5,"2018"
"314XCU","Adeudos",NA,5,"2019"
"314XCU","Adeudos",NA,5,"2020"
"314XCU","Adeudos",NA,5,"2021"
"314XCV","Adeudos",NA,5,"2017"
"314XCV","Adeudos",NA,5,"2018"
"314XCV","Adeudos",NA,5,"2019"
"314XCV","Adeudos",NA,5,"2020"
"314XCV","Adeudos",NA,5,"2021"
"314XCW","Sin adeudos",NA,0,"0"
"314XCZ","Sin adeudos",NA,0,"0"
"314XDA","Adeudos",NA,6,"2016"
"314XDA","Adeudos",NA,6,"2017"
"314XDA","Adeudos",NA,6,"2018"
"314XDA","Adeudos",NA,6,"2019"
"314XDA","Adeudos",NA,6,"2020"
"314XDA","Adeudos",NA,6,"2021"
"314XDF","Sin adeudos",NA,0,"0"
"314XDG","Adeudos",NA,6,"2016"
"314XDG","Adeudos",NA,6,"2017"
"314XDG","Adeudos",NA,6,"2018"
"314XDG","Adeudos",NA,6,"2019"
"314XDG","Adeudos",NA,6,"2020"
"314XDG","Adeudos",NA,6,"2021"
"314XDK","Sin adeudos",NA,0,"0"
"314XDM","Adeudos",NA,1,"2021"
"314XDN","Adeudos",NA,5,"2017"
"314XDN","Adeudos",NA,5,"2018"
"314XDN","Adeudos",NA,5,"2019"
"314XDN","Adeudos",NA,5,"2020"
"314XDN","Adeudos",NA,5,"2021"
"314XDP","Sin adeudos",NA,0,"0"
"314XDS","Sin adeudos",NA,0,"0"
"314XDU","Sin adeudos",NA,0,"0"
"314XDW","Adeudos",NA,1,"2021"
"314XDX","Cuenta con Placa Anterior y Adeudos","314XDX",2,"2020"
"314XDX","Cuenta con Placa Anterior y Adeudos","314XDX",2,"2021"
"314XDZ","Cuenta con Placa Anterior y Adeudos","419MRR",6,"2016"
"314XDZ","Cuenta con Placa Anterior y Adeudos","419MRR",6,"2017"
"314XDZ","Cuenta con Placa Anterior y Adeudos","419MRR",6,"2018"
"314XDZ","Cuenta con Placa Anterior y Adeudos","419MRR",6,"2019"
"314XDZ","Cuenta con Placa Anterior y Adeudos","419MRR",6,"2020"
"314XDZ","Cuenta con Placa Anterior y Adeudos","419MRR",6,"2021"
"314XEA","Sin adeudos",NA,0,"0"
"314XEC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"314XEF","Adeudos",NA,5,"2017"
"314XEF","Adeudos",NA,5,"2018"
"314XEF","Adeudos",NA,5,"2019"
"314XEF","Adeudos",NA,5,"2020"
"314XEF","Adeudos",NA,5,"2021"
"314XEG","Sin adeudos",NA,0,"0"
"314XEH","Sin adeudos",NA,0,"0"
"314XEJ","Adeudos",NA,3,"2019"
"314XEJ","Adeudos",NA,3,"2020"
"314XEJ","Adeudos",NA,3,"2021"
"314XEN","Cuenta con Placa Anterior y Sin adeudos","314XEN",0,"0"
"314XER","Adeudos",NA,5,"2017"
"314XER","Adeudos",NA,5,"2018"
"314XER","Adeudos",NA,5,"2019"
"314XER","Adeudos",NA,5,"2020"
"314XER","Adeudos",NA,5,"2021"
"314XES","Sin adeudos",NA,0,"0"
"314XEU","Sin adeudos",NA,0,"0"
"314XEV","Cuenta con Placa Anterior y Adeudos","635XBN",4,"2018"
"314XEV","Cuenta con Placa Anterior y Adeudos","635XBN",4,"2019"
"314XEV","Cuenta con Placa Anterior y Adeudos","635XBN",4,"2020"
"314XEV","Cuenta con Placa Anterior y Adeudos","635XBN",4,"2021"
"314XEX","Sin adeudos",NA,0,"0"
"314XEY","Sin adeudos",NA,0,"0"
"314XEZ","Adeudos",NA,3,"2019"
"314XEZ","Adeudos",NA,3,"2020"
"314XEZ","Adeudos",NA,3,"2021"
"314XFB","Sin adeudos",NA,0,"0"
"314XFC","Sin adeudos",NA,0,"0"
"314XFG","Sin adeudos",NA,0,"0"
"314XFH","Adeudos",NA,5,"2017"
"314XFH","Adeudos",NA,5,"2018"
"314XFH","Adeudos",NA,5,"2019"
"314XFH","Adeudos",NA,5,"2020"
"314XFH","Adeudos",NA,5,"2021"
"314XFL","Adeudos",NA,4,"2018"
"314XFL","Adeudos",NA,4,"2019"
"314XFL","Adeudos",NA,4,"2020"
"314XFL","Adeudos",NA,4,"2021"
"314XFM","Adeudos",NA,4,"2018"
"314XFM","Adeudos",NA,4,"2019"
"314XFM","Adeudos",NA,4,"2020"
"314XFM","Adeudos",NA,4,"2021"
"314XFT","Adeudos",NA,1,"2021"
"314XFW","Adeudos",NA,5,"2017"
"314XFW","Adeudos",NA,5,"2018"
"314XFW","Adeudos",NA,5,"2019"
"314XFW","Adeudos",NA,5,"2020"
"314XFW","Adeudos",NA,5,"2021"
"314XFX","Adeudos",NA,4,"2018"
"314XFX","Adeudos",NA,4,"2019"
"314XFX","Adeudos",NA,4,"2020"
"314XFX","Adeudos",NA,4,"2021"
"314XFY","Adeudos",NA,2,"2020"
"314XFY","Adeudos",NA,2,"2021"
"314XFZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"314XGA","Sin adeudos",NA,0,"0"
"314XGC","Adeudos",NA,4,"2018"
"314XGC","Adeudos",NA,4,"2019"
"314XGC","Adeudos",NA,4,"2020"
"314XGC","Adeudos",NA,4,"2021"
"314XGD","Sin adeudos",NA,0,"0"
"314XGG","Sin adeudos",NA,0,"0"
"314XGN","Adeudos",NA,6,"2016"
"314XGN","Adeudos",NA,6,"2017"
"314XGN","Adeudos",NA,6,"2018"
"314XGN","Adeudos",NA,6,"2019"
"314XGN","Adeudos",NA,6,"2020"
"314XGN","Adeudos",NA,6,"2021"
"314XGS","Sin adeudos",NA,0,"0"
"314XGU","Adeudos",NA,3,"2019"
"314XGU","Adeudos",NA,3,"2020"
"314XGU","Adeudos",NA,3,"2021"
"314XGV","Sin adeudos",NA,0,"0"
"314XGW","Cuenta con Placa Anterior y Adeudos","493PNP",6,"2016"
"314XGW","Cuenta con Placa Anterior y Adeudos","493PNP",6,"2017"
"314XGW","Cuenta con Placa Anterior y Adeudos","493PNP",6,"2018"
"314XGW","Cuenta con Placa Anterior y Adeudos","493PNP",6,"2019"
"314XGW","Cuenta con Placa Anterior y Adeudos","493PNP",6,"2020"
"314XGW","Cuenta con Placa Anterior y Adeudos","493PNP",6,"2021"
"314XGX","Sin adeudos",NA,0,"0"
"314XHC","Adeudos",NA,7,"2014"
"314XHC","Adeudos",NA,7,"2015"
"314XHC","Adeudos",NA,7,"2017"
"314XHC","Adeudos",NA,7,"2018"
"314XHC","Adeudos",NA,7,"2019"
"314XHC","Adeudos",NA,7,"2020"
"314XHC","Adeudos",NA,7,"2021"
"314XHD","Adeudos",NA,3,"2019"
"314XHD","Adeudos",NA,3,"2020"
"314XHD","Adeudos",NA,3,"2021"
"314XHE","El número de placa no se localizó en el padrón",NA,0,"0"
"314XHF","Sin adeudos",NA,0,"0"
"314XHJ","Sin adeudos",NA,0,"0"
"314XHL","Adeudos",NA,5,"2017"
"314XHL","Adeudos",NA,5,"2018"
"314XHL","Adeudos",NA,5,"2019"
"314XHL","Adeudos",NA,5,"2020"
"314XHL","Adeudos",NA,5,"2021"
"314XHP","Adeudos",NA,1,"2021"
"314XHS","Adeudos",NA,2,"2020"
"314XHS","Adeudos",NA,2,"2021"
"314XHV","Adeudos",NA,6,"2016"
"314XHV","Adeudos",NA,6,"2017"
"314XHV","Adeudos",NA,6,"2018"
"314XHV","Adeudos",NA,6,"2019"
"314XHV","Adeudos",NA,6,"2020"
"314XHV","Adeudos",NA,6,"2021"
"314XHW","Adeudos",NA,5,"2017"
"314XHW","Adeudos",NA,5,"2018"
"314XHW","Adeudos",NA,5,"2019"
"314XHW","Adeudos",NA,5,"2020"
"314XHW","Adeudos",NA,5,"2021"
"314XJE","El número de placa no se localizó en el padrón",NA,0,"0"
"314XJF","Adeudos",NA,5,"2017"
"314XJF","Adeudos",NA,5,"2018"
"314XJF","Adeudos",NA,5,"2019"
"314XJF","Adeudos",NA,5,"2020"
"314XJF","Adeudos",NA,5,"2021"
"314XJG","Adeudos",NA,1,"2021"
"314XJJ","Adeudos",NA,5,"2017"
"314XJJ","Adeudos",NA,5,"2018"
"314XJJ","Adeudos",NA,5,"2019"
"314XJJ","Adeudos",NA,5,"2020"
"314XJJ","Adeudos",NA,5,"2021"
"314XJK","Adeudos",NA,2,"2020"
"314XJK","Adeudos",NA,2,"2021"
"314XJL","Adeudos",NA,6,"2016"
"314XJL","Adeudos",NA,6,"2017"
"314XJL","Adeudos",NA,6,"2018"
"314XJL","Adeudos",NA,6,"2019"
"314XJL","Adeudos",NA,6,"2020"
"314XJL","Adeudos",NA,6,"2021"
"314XJM","Sin adeudos",NA,0,"0"
"314XJR","Adeudos",NA,1,"2021"
"314XJS","Sin adeudos",NA,0,"0"
"314XJZ","Adeudos",NA,2,"2020"
"314XJZ","Adeudos",NA,2,"2021"
"314XKA","Adeudos",NA,6,"2016"
"314XKA","Adeudos",NA,6,"2017"
"314XKA","Adeudos",NA,6,"2018"
"314XKA","Adeudos",NA,6,"2019"
"314XKA","Adeudos",NA,6,"2020"
"314XKA","Adeudos",NA,6,"2021"
"314XKB","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"314XKG","Adeudos",NA,4,"2018"
"314XKG","Adeudos",NA,4,"2019"
"314XKG","Adeudos",NA,4,"2020"
"314XKG","Adeudos",NA,4,"2021"
"314XKH","Sin adeudos",NA,0,"0"
"314XKK","Adeudos",NA,6,"2016"
"314XKK","Adeudos",NA,6,"2017"
"314XKK","Adeudos",NA,6,"2018"
"314XKK","Adeudos",NA,6,"2019"
"314XKK","Adeudos",NA,6,"2020"
"314XKK","Adeudos",NA,6,"2021"
"314XKL","Cuenta con Placa Anterior y Adeudos","325XBU",1,"2021"
"314XKM","Adeudos",NA,6,"2016"
"314XKM","Adeudos",NA,6,"2017"
"314XKM","Adeudos",NA,6,"2018"
"314XKM","Adeudos",NA,6,"2019"
"314XKM","Adeudos",NA,6,"2020"
"314XKM","Adeudos",NA,6,"2021"
"314XKN","Adeudos",NA,5,"2017"
"314XKN","Adeudos",NA,5,"2018"
"314XKN","Adeudos",NA,5,"2019"
"314XKN","Adeudos",NA,5,"2020"
"314XKN","Adeudos",NA,5,"2021"
"314XKP","Sin adeudos",NA,0,"0"
"314XKR","Adeudos",NA,1,"2021"
"314XKS","Adeudos",NA,3,"2019"
"314XKS","Adeudos",NA,3,"2020"
"314XKS","Adeudos",NA,3,"2021"
"314XKT","Adeudos",NA,1,"2021"
"314XKU","Sin adeudos",NA,0,"0"
"314XKW","Sin adeudos",NA,0,"0"
"314XKX","Sin adeudos",NA,0,"0"
"314XKY","Adeudos",NA,2,"2020"
"314XKY","Adeudos",NA,2,"2021"
"314XLB","Adeudos",NA,1,"2018"
"314XLE","Adeudos",NA,2,"2020"
"314XLE","Adeudos",NA,2,"2021"
"314XLH","Adeudos",NA,4,"2018"
"314XLH","Adeudos",NA,4,"2019"
"314XLH","Adeudos",NA,4,"2020"
"314XLH","Adeudos",NA,4,"2021"
"314XLJ","Sin adeudos",NA,0,"0"
"314XLM","Adeudos",NA,4,"2018"
"314XLM","Adeudos",NA,4,"2019"
"314XLM","Adeudos",NA,4,"2020"
"314XLM","Adeudos",NA,4,"2021"
"314XLN","Cuenta con Placa Anterior y Adeudos","185PJA",4,"2018"
"314XLN","Cuenta con Placa Anterior y Adeudos","185PJA",4,"2019"
"314XLN","Cuenta con Placa Anterior y Adeudos","185PJA",4,"2020"
"314XLN","Cuenta con Placa Anterior y Adeudos","185PJA",4,"2021"
"314XLP","Adeudos",NA,6,"2016"
"314XLP","Adeudos",NA,6,"2017"
"314XLP","Adeudos",NA,6,"2018"
"314XLP","Adeudos",NA,6,"2019"
"314XLP","Adeudos",NA,6,"2020"
"314XLP","Adeudos",NA,6,"2021"
"314XLR","Adeudos",NA,5,"2017"
"314XLR","Adeudos",NA,5,"2018"
"314XLR","Adeudos",NA,5,"2019"
"314XLR","Adeudos",NA,5,"2020"
"314XLR","Adeudos",NA,5,"2021"
"314XLS","Sin adeudos",NA,0,"0"
"314XLU","Adeudos",NA,4,"2017"
"314XLU","Adeudos",NA,4,"2019"
"314XLU","Adeudos",NA,4,"2020"
"314XLU","Adeudos",NA,4,"2021"
"314XLW","Adeudos",NA,3,"2019"
"314XLW","Adeudos",NA,3,"2020"
"314XLW","Adeudos",NA,3,"2021"
"314XLZ","Sin adeudos",NA,0,"0"
"314XMF","Sin adeudos",NA,0,"0"
"314XMG","Sin adeudos",NA,0,"0"
"314XMH","Sin adeudos",NA,0,"0"
"314XMK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"314XML","Sin adeudos",NA,0,"0"
"314XMM","Sin adeudos",NA,0,"0"
"314XMP","Adeudos",NA,6,"2016"
"314XMP","Adeudos",NA,6,"2017"
"314XMP","Adeudos",NA,6,"2018"
"314XMP","Adeudos",NA,6,"2019"
"314XMP","Adeudos",NA,6,"2020"
"314XMP","Adeudos",NA,6,"2021"
"314XMR","Sin adeudos",NA,0,"0"
"314XMU","Adeudos",NA,6,"2016"
"314XMU","Adeudos",NA,6,"2017"
"314XMU","Adeudos",NA,6,"2018"
"314XMU","Adeudos",NA,6,"2019"
"314XMU","Adeudos",NA,6,"2020"
"314XMU","Adeudos",NA,6,"2021"
"314XMV","Adeudos",NA,4,"2018"
"314XMV","Adeudos",NA,4,"2019"
"314XMV","Adeudos",NA,4,"2020"
"314XMV","Adeudos",NA,4,"2021"
"314XMW","Adeudos",NA,5,"2017"
"314XMW","Adeudos",NA,5,"2018"
"314XMW","Adeudos",NA,5,"2019"
"314XMW","Adeudos",NA,5,"2020"
"314XMW","Adeudos",NA,5,"2021"
"314XMX","Sin adeudos",NA,0,"0"
"314XMZ","Adeudos",NA,5,"2017"
"314XMZ","Adeudos",NA,5,"2018"
"314XMZ","Adeudos",NA,5,"2019"
"314XMZ","Adeudos",NA,5,"2020"
"314XMZ","Adeudos",NA,5,"2021"
"314XNB","Sin adeudos",NA,0,"0"
