"placa","estatus","placa_anterior","years_adeudos","years"
"306XEV","Adeudos",NA,4,"2019"
"306XEV","Adeudos",NA,4,"2020"
"306XEV","Adeudos",NA,4,"2021"
"306XEW","Adeudos",NA,6,"2016"
"306XEW","Adeudos",NA,6,"2017"
"306XEW","Adeudos",NA,6,"2018"
"306XEW","Adeudos",NA,6,"2019"
"306XEW","Adeudos",NA,6,"2020"
"306XEW","Adeudos",NA,6,"2021"
"306XEZ","Adeudos",NA,1,"2021"
"306XFA","Sin adeudos",NA,0,"0"
"306XFB","Adeudos",NA,1,"2021"
"306XFC","Sin adeudos",NA,0,"0"
"306XFD","Adeudos",NA,4,"2018"
"306XFD","Adeudos",NA,4,"2019"
"306XFD","Adeudos",NA,4,"2020"
"306XFD","Adeudos",NA,4,"2021"
"306XFF","Adeudos",NA,5,"2017"
"306XFF","Adeudos",NA,5,"2018"
"306XFF","Adeudos",NA,5,"2019"
"306XFF","Adeudos",NA,5,"2020"
"306XFF","Adeudos",NA,5,"2021"
"306XFG","Adeudos",NA,5,"2017"
"306XFG","Adeudos",NA,5,"2018"
"306XFG","Adeudos",NA,5,"2019"
"306XFG","Adeudos",NA,5,"2020"
"306XFG","Adeudos",NA,5,"2021"
"306XFH","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"306XFJ","Cuenta con Placa Anterior y Sin adeudos","617UEG",0,"0"
"306XFL","Adeudos",NA,3,"2019"
"306XFL","Adeudos",NA,3,"2020"
"306XFL","Adeudos",NA,3,"2021"
"306XFP","Adeudos",NA,6,"2016"
"306XFP","Adeudos",NA,6,"2017"
"306XFP","Adeudos",NA,6,"2018"
"306XFP","Adeudos",NA,6,"2019"
"306XFP","Adeudos",NA,6,"2020"
"306XFP","Adeudos",NA,6,"2021"
"306XFR","Sin adeudos",NA,0,"0"
"306XFS","Sin adeudos",NA,0,"0"
"306XFT","Sin adeudos",NA,0,"0"
"306XFV","Sin adeudos",NA,0,"0"
"306XFW","Sin adeudos",NA,0,"0"
"306XFX","Adeudos",NA,3,"2019"
"306XFX","Adeudos",NA,3,"2020"
"306XFX","Adeudos",NA,3,"2021"
"306XFY","Adeudos",NA,4,"2018"
"306XFY","Adeudos",NA,4,"2019"
"306XFY","Adeudos",NA,4,"2020"
"306XFY","Adeudos",NA,4,"2021"
"306XFZ","Sin adeudos",NA,0,"0"
"306XGB","Adeudos",NA,5,"2017"
"306XGB","Adeudos",NA,5,"2018"
"306XGB","Adeudos",NA,5,"2019"
"306XGB","Adeudos",NA,5,"2020"
"306XGB","Adeudos",NA,5,"2021"
"306XGC","Adeudos",NA,2,"2020"
"306XGC","Adeudos",NA,2,"2021"
"306XGE","Sin adeudos",NA,0,"0"
"306XGF","Adeudos",NA,5,"2017"
"306XGF","Adeudos",NA,5,"2018"
"306XGF","Adeudos",NA,5,"2019"
"306XGF","Adeudos",NA,5,"2020"
"306XGF","Adeudos",NA,5,"2021"
"306XGH","Adeudos",NA,1,"2021"
"306XGJ","Adeudos",NA,6,"2016"
"306XGJ","Adeudos",NA,6,"2017"
"306XGJ","Adeudos",NA,6,"2018"
"306XGJ","Adeudos",NA,6,"2019"
"306XGJ","Adeudos",NA,6,"2020"
"306XGJ","Adeudos",NA,6,"2021"
"306XGL","Cuenta con Placa Anterior y Sin adeudos","306XGL",0,"0"
"306XGN","Sin adeudos",NA,0,"0"
"306XGP","Cuenta con Placa Anterior y Sin adeudos","229VMX",0,"0"
"306XGS","Sin adeudos",NA,0,"0"
"306XGV","Sin adeudos",NA,0,"0"
"306XGW","Cuenta con Placa Anterior y Sin adeudos","919VKA",0,"0"
"306XGX","Sin adeudos",NA,0,"0"
"306XGZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"306XHC","Adeudos",NA,5,"2017"
"306XHC","Adeudos",NA,5,"2018"
"306XHC","Adeudos",NA,5,"2019"
"306XHC","Adeudos",NA,5,"2020"
"306XHC","Adeudos",NA,5,"2021"
"306XHD","Adeudos",NA,6,"2016"
"306XHD","Adeudos",NA,6,"2017"
"306XHD","Adeudos",NA,6,"2018"
"306XHD","Adeudos",NA,6,"2019"
"306XHD","Adeudos",NA,6,"2020"
"306XHD","Adeudos",NA,6,"2021"
"306XHE","Sin adeudos",NA,0,"0"
"306XHF","Adeudos",NA,5,"2017"
"306XHF","Adeudos",NA,5,"2018"
"306XHF","Adeudos",NA,5,"2019"
"306XHF","Adeudos",NA,5,"2020"
"306XHF","Adeudos",NA,5,"2021"
"306XHH","Adeudos",NA,4,"2018"
"306XHH","Adeudos",NA,4,"2019"
"306XHH","Adeudos",NA,4,"2020"
"306XHH","Adeudos",NA,4,"2021"
"306XHJ","Adeudos",NA,4,"2018"
"306XHJ","Adeudos",NA,4,"2019"
"306XHJ","Adeudos",NA,4,"2020"
"306XHJ","Adeudos",NA,4,"2021"
"306XHL","Sin adeudos",NA,0,"0"
"306XHM","Cuenta con Placa Anterior y Sin adeudos","164VAJ",0,"0"
"306XHP","Adeudos",NA,5,"2017"
"306XHP","Adeudos",NA,5,"2018"
"306XHP","Adeudos",NA,5,"2019"
"306XHP","Adeudos",NA,5,"2020"
"306XHP","Adeudos",NA,5,"2021"
"306XHT","Adeudos",NA,2,"2020"
"306XHT","Adeudos",NA,2,"2021"
"306XHU","Sin adeudos",NA,0,"0"
"306XHW","Sin adeudos",NA,0,"0"
"306XHX","Adeudos",NA,2,"2020"
"306XHX","Adeudos",NA,2,"2021"
"306XHY","Adeudos",NA,5,"2016"
"306XHY","Adeudos",NA,5,"2018"
"306XHY","Adeudos",NA,5,"2019"
"306XHY","Adeudos",NA,5,"2020"
"306XHY","Adeudos",NA,5,"2021"
"306XJB","Sin adeudos",NA,0,"0"
"306XJF","Sin adeudos",NA,0,"0"
"306XJJ","Sin adeudos",NA,0,"0"
"306XJK","Sin adeudos",NA,0,"0"
"306XJL","Adeudos",NA,5,"2017"
"306XJL","Adeudos",NA,5,"2018"
"306XJL","Adeudos",NA,5,"2019"
"306XJL","Adeudos",NA,5,"2020"
"306XJL","Adeudos",NA,5,"2021"
"306XJM","Adeudos",NA,5,"2017"
"306XJM","Adeudos",NA,5,"2018"
"306XJM","Adeudos",NA,5,"2019"
"306XJM","Adeudos",NA,5,"2020"
"306XJM","Adeudos",NA,5,"2021"
"306XJN","Adeudos",NA,1,"2021"
"306XJP","Adeudos",NA,6,"2016"
"306XJP","Adeudos",NA,6,"2017"
"306XJP","Adeudos",NA,6,"2018"
"306XJP","Adeudos",NA,6,"2019"
"306XJP","Adeudos",NA,6,"2020"
"306XJP","Adeudos",NA,6,"2021"
"306XJS","Sin adeudos",NA,0,"0"
"306XJT","Adeudos",NA,7,"2014"
"306XJT","Adeudos",NA,7,"2016"
"306XJT","Adeudos",NA,7,"2017"
"306XJT","Adeudos",NA,7,"2018"
"306XJT","Adeudos",NA,7,"2019"
"306XJT","Adeudos",NA,7,"2020"
"306XJT","Adeudos",NA,7,"2021"
"306XJX","Adeudos",NA,5,"2017"
"306XJX","Adeudos",NA,5,"2018"
"306XJX","Adeudos",NA,5,"2019"
"306XJX","Adeudos",NA,5,"2020"
"306XJX","Adeudos",NA,5,"2021"
"306XJZ","Adeudos",NA,2,"2020"
"306XJZ","Adeudos",NA,2,"2021"
"306XKA","Adeudos",NA,5,"2017"
"306XKA","Adeudos",NA,5,"2018"
"306XKA","Adeudos",NA,5,"2019"
"306XKA","Adeudos",NA,5,"2020"
"306XKA","Adeudos",NA,5,"2021"
"306XKB","Adeudos",NA,4,"2018"
"306XKB","Adeudos",NA,4,"2019"
"306XKB","Adeudos",NA,4,"2020"
"306XKB","Adeudos",NA,4,"2021"
"306XKC","Cuenta con Placa Anterior y Adeudos","306XKC",3,"2017"
"306XKC","Cuenta con Placa Anterior y Adeudos","306XKC",3,"2018"
"306XKC","Cuenta con Placa Anterior y Adeudos","306XKC",3,"2019"
"306XKD","Cuenta con Placa Anterior y Sin adeudos","306XKD",0,"0"
"306XKF","Cuenta con Placa Anterior y Adeudos","655WFX",6,"2016"
"306XKF","Cuenta con Placa Anterior y Adeudos","655WFX",6,"2017"
"306XKF","Cuenta con Placa Anterior y Adeudos","655WFX",6,"2018"
"306XKF","Cuenta con Placa Anterior y Adeudos","655WFX",6,"2019"
"306XKF","Cuenta con Placa Anterior y Adeudos","655WFX",6,"2020"
"306XKF","Cuenta con Placa Anterior y Adeudos","655WFX",6,"2021"
"306XKG","Adeudos",NA,5,"2015"
"306XKG","Adeudos",NA,5,"2018"
"306XKG","Adeudos",NA,5,"2019"
"306XKG","Adeudos",NA,5,"2020"
"306XKG","Adeudos",NA,5,"2021"
"306XKH","Cuenta con Placa Anterior y Adeudos","347WDV",4,"2018"
"306XKH","Cuenta con Placa Anterior y Adeudos","347WDV",4,"2019"
"306XKH","Cuenta con Placa Anterior y Adeudos","347WDV",4,"2020"
"306XKH","Cuenta con Placa Anterior y Adeudos","347WDV",4,"2021"
"306XKJ","Sin adeudos",NA,0,"0"
"306XKK","Adeudos",NA,5,"2014"
"306XKK","Adeudos",NA,5,"2018"
"306XKK","Adeudos",NA,5,"2019"
"306XKK","Adeudos",NA,5,"2020"
"306XKK","Adeudos",NA,5,"2021"
"306XKM","Cuenta con Placa Anterior y Sin adeudos","306XKM",0,"0"
"306XKP","Adeudos",NA,1,"2021"
"306XKR","Sin adeudos",NA,0,"0"
"306XKS","Adeudos",NA,5,"2017"
"306XKS","Adeudos",NA,5,"2018"
"306XKS","Adeudos",NA,5,"2019"
"306XKS","Adeudos",NA,5,"2020"
"306XKS","Adeudos",NA,5,"2021"
"306XKT","Sin adeudos",NA,0,"0"
"306XKU","Adeudos",NA,2,"2020"
"306XKU","Adeudos",NA,2,"2021"
"306XKV","Adeudos",NA,4,"2018"
"306XKV","Adeudos",NA,4,"2019"
"306XKV","Adeudos",NA,4,"2020"
"306XKV","Adeudos",NA,4,"2021"
"306XKY","Cuenta con Placa Anterior y Sin adeudos","306XKY",0,"0"
"306XLB","Adeudos",NA,4,"2018"
"306XLB","Adeudos",NA,4,"2019"
"306XLB","Adeudos",NA,4,"2020"
"306XLB","Adeudos",NA,4,"2021"
"306XLD","Sin adeudos",NA,0,"0"
"306XLF","Sin adeudos",NA,0,"0"
"306XLG","Cuenta con Placa Anterior y Adeudos","891NJW",5,"2017"
"306XLG","Cuenta con Placa Anterior y Adeudos","891NJW",5,"2018"
"306XLG","Cuenta con Placa Anterior y Adeudos","891NJW",5,"2019"
"306XLG","Cuenta con Placa Anterior y Adeudos","891NJW",5,"2020"
"306XLG","Cuenta con Placa Anterior y Adeudos","891NJW",5,"2021"
"306XLK","Adeudos",NA,5,"2017"
"306XLK","Adeudos",NA,5,"2018"
"306XLK","Adeudos",NA,5,"2019"
"306XLK","Adeudos",NA,5,"2020"
"306XLK","Adeudos",NA,5,"2021"
"306XLM","Adeudos",NA,4,"2018"
"306XLM","Adeudos",NA,4,"2019"
"306XLM","Adeudos",NA,4,"2020"
"306XLM","Adeudos",NA,4,"2021"
"306XLP","Cuenta con Placa Anterior y Adeudos","306XLP",5,"2016"
"306XLP","Cuenta con Placa Anterior y Adeudos","306XLP",5,"2017"
"306XLP","Cuenta con Placa Anterior y Adeudos","306XLP",5,"2018"
"306XLP","Cuenta con Placa Anterior y Adeudos","306XLP",5,"2019"
"306XLP","Cuenta con Placa Anterior y Adeudos","306XLP",5,"2020"
"306XLS","Adeudos",NA,2,"2020"
"306XLS","Adeudos",NA,2,"2021"
"306XLT","Sin adeudos",NA,0,"0"
"306XLU","Cuenta con Placa Anterior y Sin adeudos","462WYA",0,"0"
"306XLV","Adeudos",NA,4,"2018"
"306XLV","Adeudos",NA,4,"2019"
"306XLV","Adeudos",NA,4,"2020"
"306XLV","Adeudos",NA,4,"2021"
"306XLW","Sin adeudos",NA,0,"0"
"306XLY","Adeudos",NA,2,"2020"
"306XLY","Adeudos",NA,2,"2021"
"306XLZ","Cuenta con Placa Anterior y Sin adeudos","488RPB",0,"0"
"306XMC","Sin adeudos",NA,0,"0"
"306XMD","Adeudos",NA,6,"2016"
"306XMD","Adeudos",NA,6,"2017"
"306XMD","Adeudos",NA,6,"2018"
"306XMD","Adeudos",NA,6,"2019"
"306XMD","Adeudos",NA,6,"2020"
"306XMD","Adeudos",NA,6,"2021"
"306XME","Adeudos",NA,3,"2019"
"306XME","Adeudos",NA,3,"2020"
"306XME","Adeudos",NA,3,"2021"
"306XMF","Adeudos",NA,3,"2019"
"306XMF","Adeudos",NA,3,"2020"
"306XMF","Adeudos",NA,3,"2021"
"306XMH","Sin adeudos",NA,0,"0"
"306XMJ","Sin adeudos",NA,0,"0"
"306XMK","Sin adeudos",NA,0,"0"
"306XML","Adeudos",NA,4,"2018"
"306XML","Adeudos",NA,4,"2019"
"306XML","Adeudos",NA,4,"2020"
"306XML","Adeudos",NA,4,"2021"
"306XMM","Sin adeudos",NA,0,"0"
"306XMN","Adeudos",NA,5,"2017"
"306XMN","Adeudos",NA,5,"2018"
"306XMN","Adeudos",NA,5,"2019"
"306XMN","Adeudos",NA,5,"2020"
"306XMN","Adeudos",NA,5,"2021"
"306XMR","Sin adeudos",NA,0,"0"
"306XMU","Sin adeudos",NA,0,"0"
"306XMV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"306XMW","Adeudos",NA,5,"2017"
"306XMW","Adeudos",NA,5,"2018"
"306XMW","Adeudos",NA,5,"2019"
"306XMW","Adeudos",NA,5,"2020"
"306XMW","Adeudos",NA,5,"2021"
"306XMY","Cuenta con Placa Anterior y Adeudos","156VSL",4,"2018"
"306XMY","Cuenta con Placa Anterior y Adeudos","156VSL",4,"2019"
"306XMY","Cuenta con Placa Anterior y Adeudos","156VSL",4,"2020"
"306XMY","Cuenta con Placa Anterior y Adeudos","156VSL",4,"2021"
"306XMZ","Adeudos",NA,6,"2016"
"306XMZ","Adeudos",NA,6,"2017"
"306XMZ","Adeudos",NA,6,"2018"
"306XMZ","Adeudos",NA,6,"2019"
"306XMZ","Adeudos",NA,6,"2020"
"306XMZ","Adeudos",NA,6,"2021"
"306XNA","Sin adeudos",NA,0,"0"
"306XND","Adeudos",NA,5,"2017"
"306XND","Adeudos",NA,5,"2018"
"306XND","Adeudos",NA,5,"2019"
"306XND","Adeudos",NA,5,"2020"
"306XND","Adeudos",NA,5,"2021"
"306XNE","Cuenta con Placa Anterior y Adeudos","306XNE",2,"2020"
"306XNE","Cuenta con Placa Anterior y Adeudos","306XNE",2,"2021"
"306XNF","Sin adeudos",NA,0,"0"
"306XNH","Adeudos",NA,5,"2017"
"306XNH","Adeudos",NA,5,"2018"
"306XNH","Adeudos",NA,5,"2019"
"306XNH","Adeudos",NA,5,"2020"
"306XNH","Adeudos",NA,5,"2021"
"306XNJ","Sin adeudos",NA,0,"0"
"306XNK","Adeudos",NA,1,"2021"
"306XNM","Adeudos",NA,6,"2016"
"306XNM","Adeudos",NA,6,"2017"
"306XNM","Adeudos",NA,6,"2018"
"306XNM","Adeudos",NA,6,"2019"
"306XNM","Adeudos",NA,6,"2020"
"306XNM","Adeudos",NA,6,"2021"
"306XNN","Adeudos",NA,5,"2017"
"306XNN","Adeudos",NA,5,"2018"
"306XNN","Adeudos",NA,5,"2019"
"306XNN","Adeudos",NA,5,"2020"
"306XNN","Adeudos",NA,5,"2021"
"306XNP","Cuenta con Placa Anterior y Adeudos","306XNP",2,"2020"
"306XNP","Cuenta con Placa Anterior y Adeudos","306XNP",2,"2021"
"306XNR","Cuenta con Placa Anterior y Adeudos","397NRR",7,"2014"
"306XNR","Cuenta con Placa Anterior y Adeudos","397NRR",7,"2015"
"306XNR","Cuenta con Placa Anterior y Adeudos","397NRR",7,"2017"
"306XNR","Cuenta con Placa Anterior y Adeudos","397NRR",7,"2018"
"306XNR","Cuenta con Placa Anterior y Adeudos","397NRR",7,"2019"
"306XNR","Cuenta con Placa Anterior y Adeudos","397NRR",7,"2020"
"306XNR","Cuenta con Placa Anterior y Adeudos","397NRR",7,"2021"
"306XNS","Adeudos",NA,1,"2021"
"306XNT","Adeudos",NA,1,"2021"
"306XNV","Sin adeudos",NA,0,"0"
"306XNW","Sin adeudos",NA,0,"0"
"306XNZ","Adeudos",NA,5,"2017"
"306XNZ","Adeudos",NA,5,"2018"
"306XNZ","Adeudos",NA,5,"2019"
"306XNZ","Adeudos",NA,5,"2020"
"306XNZ","Adeudos",NA,5,"2021"
"306XPA","Adeudos",NA,3,"2019"
"306XPA","Adeudos",NA,3,"2020"
"306XPA","Adeudos",NA,3,"2021"
"306XPB","Cuenta con Placa Anterior y Adeudos","904THN",7,"2015"
"306XPB","Cuenta con Placa Anterior y Adeudos","904THN",7,"2016"
"306XPB","Cuenta con Placa Anterior y Adeudos","904THN",7,"2017"
"306XPB","Cuenta con Placa Anterior y Adeudos","904THN",7,"2018"
"306XPB","Cuenta con Placa Anterior y Adeudos","904THN",7,"2019"
"306XPB","Cuenta con Placa Anterior y Adeudos","904THN",7,"2020"
"306XPB","Cuenta con Placa Anterior y Adeudos","904THN",7,"2021"
"306XPD","Sin adeudos",NA,0,"0"
"306XPF","Adeudos",NA,5,"2017"
"306XPF","Adeudos",NA,5,"2018"
"306XPF","Adeudos",NA,5,"2019"
"306XPF","Adeudos",NA,5,"2020"
"306XPF","Adeudos",NA,5,"2021"
"306XPG","Adeudos",NA,1,"2021"
"306XPJ","Adeudos",NA,3,"2019"
"306XPJ","Adeudos",NA,3,"2020"
"306XPJ","Adeudos",NA,3,"2021"
"306XPP","Adeudos",NA,6,"2016"
"306XPP","Adeudos",NA,6,"2017"
"306XPP","Adeudos",NA,6,"2018"
"306XPP","Adeudos",NA,6,"2019"
"306XPP","Adeudos",NA,6,"2020"
"306XPP","Adeudos",NA,6,"2021"
"306XPR","Adeudos",NA,4,"2018"
"306XPR","Adeudos",NA,4,"2019"
"306XPR","Adeudos",NA,4,"2020"
"306XPR","Adeudos",NA,4,"2021"
"306XPS","Adeudos",NA,6,"2016"
"306XPS","Adeudos",NA,6,"2017"
"306XPS","Adeudos",NA,6,"2018"
"306XPS","Adeudos",NA,6,"2019"
"306XPS","Adeudos",NA,6,"2020"
"306XPS","Adeudos",NA,6,"2021"
"306XPT","Sin adeudos",NA,0,"0"
"306XPU","Adeudos",NA,5,"2017"
"306XPU","Adeudos",NA,5,"2018"
"306XPU","Adeudos",NA,5,"2019"
"306XPU","Adeudos",NA,5,"2020"
"306XPU","Adeudos",NA,5,"2021"
"306XPV","Adeudos",NA,1,"2021"
"306XPW","Sin adeudos",NA,0,"0"
"306XPY","Sin adeudos",NA,0,"0"
"306XRA","Adeudos",NA,1,"2021"
"306XRB","Sin adeudos",NA,0,"0"
"306XRC","Adeudos",NA,5,"2017"
"306XRC","Adeudos",NA,5,"2018"
"306XRC","Adeudos",NA,5,"2019"
"306XRC","Adeudos",NA,5,"2020"
"306XRC","Adeudos",NA,5,"2021"
"306XRE","Adeudos",NA,4,"2018"
"306XRE","Adeudos",NA,4,"2019"
"306XRE","Adeudos",NA,4,"2020"
"306XRE","Adeudos",NA,4,"2021"
"306XRJ","Sin adeudos",NA,0,"0"
"306XRM","Adeudos",NA,3,"2019"
"306XRM","Adeudos",NA,3,"2020"
"306XRM","Adeudos",NA,3,"2021"
"306XRN","Sin adeudos",NA,0,"0"
"306XRR","Cuenta con Placa Anterior y Adeudos","515SSM",6,"2016"
"306XRR","Cuenta con Placa Anterior y Adeudos","515SSM",6,"2017"
"306XRR","Cuenta con Placa Anterior y Adeudos","515SSM",6,"2018"
"306XRR","Cuenta con Placa Anterior y Adeudos","515SSM",6,"2019"
"306XRR","Cuenta con Placa Anterior y Adeudos","515SSM",6,"2020"
"306XRR","Cuenta con Placa Anterior y Adeudos","515SSM",6,"2021"
"306XRS","Adeudos",NA,4,"2018"
"306XRS","Adeudos",NA,4,"2019"
"306XRS","Adeudos",NA,4,"2020"
"306XRS","Adeudos",NA,4,"2021"
"306XRT","Adeudos",NA,2,"2020"
"306XRT","Adeudos",NA,2,"2021"
"306XRU","Sin adeudos",NA,0,"0"
"306XRV","Adeudos",NA,3,"2019"
"306XRV","Adeudos",NA,3,"2020"
"306XRV","Adeudos",NA,3,"2021"
"306XRW","Sin adeudos",NA,0,"0"
"306XRY","Sin adeudos",NA,0,"0"
"306XSA","Sin adeudos",NA,0,"0"
"306XSB","Adeudos",NA,2,"2020"
"306XSB","Adeudos",NA,2,"2021"
"306XSC","Sin adeudos",NA,0,"0"
"306XSD","Adeudos",NA,3,"2019"
"306XSD","Adeudos",NA,3,"2020"
"306XSD","Adeudos",NA,3,"2021"
"306XSF","Sin adeudos",NA,0,"0"
"306XSJ","Cuenta con Placa Anterior y Adeudos","422WDJ",1,"2021"
"306XSM","Sin adeudos",NA,0,"0"
"306XSN","El número de placa no se localizó en el padrón",NA,0,"0"
"306XSR","Adeudos",NA,1,"2021"
"306XSU","Adeudos",NA,5,"2017"
"306XSU","Adeudos",NA,5,"2018"
"306XSU","Adeudos",NA,5,"2019"
"306XSU","Adeudos",NA,5,"2020"
"306XSU","Adeudos",NA,5,"2021"
"306XSW","Adeudos",NA,5,"2017"
"306XSW","Adeudos",NA,5,"2018"
"306XSW","Adeudos",NA,5,"2019"
"306XSW","Adeudos",NA,5,"2020"
"306XSW","Adeudos",NA,5,"2021"
"306XSZ","El número de placa no se localizó en el padrón",NA,0,"0"
"306XTA","Sin adeudos",NA,0,"0"
"306XTB","Sin adeudos",NA,0,"0"
"306XTF","El número de placa no se localizó en el padrón",NA,0,"0"
"306XTG","Adeudos",NA,1,"2021"
"306XTH","Sin adeudos",NA,0,"0"
"306XTJ","Adeudos",NA,6,"2016"
"306XTJ","Adeudos",NA,6,"2017"
"306XTJ","Adeudos",NA,6,"2018"
"306XTJ","Adeudos",NA,6,"2019"
"306XTJ","Adeudos",NA,6,"2020"
"306XTJ","Adeudos",NA,6,"2021"
"306XTP","Adeudos",NA,3,"2019"
"306XTP","Adeudos",NA,3,"2020"
"306XTP","Adeudos",NA,3,"2021"
"306XTR","Adeudos",NA,3,"2019"
"306XTR","Adeudos",NA,3,"2020"
"306XTR","Adeudos",NA,3,"2021"
"306XTS","Cuenta con Placa Anterior y Adeudos","288TMD",3,"2019"
"306XTS","Cuenta con Placa Anterior y Adeudos","288TMD",3,"2020"
"306XTS","Cuenta con Placa Anterior y Adeudos","288TMD",3,"2021"
"306XTV","Sin adeudos",NA,0,"0"
"306XTW","Adeudos",NA,5,"2017"
"306XTW","Adeudos",NA,5,"2018"
"306XTW","Adeudos",NA,5,"2019"
"306XTW","Adeudos",NA,5,"2020"
"306XTW","Adeudos",NA,5,"2021"
"306XTX","Adeudos",NA,5,"2017"
"306XTX","Adeudos",NA,5,"2018"
"306XTX","Adeudos",NA,5,"2019"
"306XTX","Adeudos",NA,5,"2020"
"306XTX","Adeudos",NA,5,"2021"
"306XTY","Adeudos",NA,5,"2017"
"306XTY","Adeudos",NA,5,"2018"
"306XTY","Adeudos",NA,5,"2019"
"306XTY","Adeudos",NA,5,"2020"
"306XTY","Adeudos",NA,5,"2021"
"306XTZ","Adeudos",NA,5,"2017"
"306XTZ","Adeudos",NA,5,"2018"
"306XTZ","Adeudos",NA,5,"2019"
"306XTZ","Adeudos",NA,5,"2020"
"306XTZ","Adeudos",NA,5,"2021"
"306XUB","Sin adeudos",NA,0,"0"
"306XUD","Cuenta con Placa Anterior y Adeudos","946WWL",1,"2021"
"306XUL","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"306XUM","Sin adeudos",NA,0,"0"
"306XUV","Cuenta con Placa Anterior y Adeudos","881MKV",2,"2020"
"306XUV","Cuenta con Placa Anterior y Adeudos","881MKV",2,"2021"
"306XUW","Sin adeudos",NA,0,"0"
"306XVA","Cuenta con Placa Anterior y Sin adeudos","306XVA",0,"0"
"306XVB","Adeudos",NA,5,"2017"
"306XVB","Adeudos",NA,5,"2018"
"306XVB","Adeudos",NA,5,"2019"
"306XVB","Adeudos",NA,5,"2020"
"306XVB","Adeudos",NA,5,"2021"
"306XVC","Sin adeudos",NA,0,"0"
"306XVD","Sin adeudos",NA,0,"0"
"306XVE","Sin adeudos",NA,0,"0"
"306XVF","Adeudos",NA,4,"2018"
"306XVF","Adeudos",NA,4,"2019"
"306XVF","Adeudos",NA,4,"2020"
"306XVF","Adeudos",NA,4,"2021"
"306XVG","Cuenta con Placa Anterior y Sin adeudos","402WPS",0,"0"
"306XVH","Sin adeudos",NA,0,"0"
"306XVP","Adeudos",NA,4,"2018"
"306XVP","Adeudos",NA,4,"2019"
"306XVP","Adeudos",NA,4,"2020"
"306XVP","Adeudos",NA,4,"2021"
"306XVS","Cuenta con Placa Anterior y Adeudos","314VYT",5,"2017"
"306XVS","Cuenta con Placa Anterior y Adeudos","314VYT",5,"2018"
"306XVS","Cuenta con Placa Anterior y Adeudos","314VYT",5,"2019"
"306XVS","Cuenta con Placa Anterior y Adeudos","314VYT",5,"2020"
"306XVS","Cuenta con Placa Anterior y Adeudos","314VYT",5,"2021"
"306XVU","Cuenta con Placa Anterior y Sin adeudos","311RUY",0,"0"
"306XVX","Adeudos",NA,3,"2019"
"306XVX","Adeudos",NA,3,"2020"
"306XVX","Adeudos",NA,3,"2021"
"306XVY","Sin adeudos",NA,0,"0"
"306XVZ","Adeudos",NA,2,"2020"
"306XVZ","Adeudos",NA,2,"2021"
"306XWA","Adeudos",NA,6,"2016"
"306XWA","Adeudos",NA,6,"2017"
"306XWA","Adeudos",NA,6,"2018"
"306XWA","Adeudos",NA,6,"2019"
"306XWA","Adeudos",NA,6,"2020"
"306XWA","Adeudos",NA,6,"2021"
"306XWB","Adeudos",NA,6,"2016"
"306XWB","Adeudos",NA,6,"2017"
"306XWB","Adeudos",NA,6,"2018"
"306XWB","Adeudos",NA,6,"2019"
"306XWB","Adeudos",NA,6,"2020"
"306XWB","Adeudos",NA,6,"2021"
"306XWC","Adeudos",NA,7,"2014"
"306XWC","Adeudos",NA,7,"2015"
"306XWC","Adeudos",NA,7,"2017"
"306XWC","Adeudos",NA,7,"2018"
"306XWC","Adeudos",NA,7,"2019"
"306XWC","Adeudos",NA,7,"2020"
