"placa","estatus","placa_anterior","years_adeudos","years"
"318WJV","Adeudos",NA,6,"2019"
"318WJV","Adeudos",NA,6,"2020"
"318WJV","Adeudos",NA,6,"2021"
"318WJZ","Adeudos",NA,1,"2021"
"318WKB","Sin adeudos",NA,0,"0"
"318WKE","Cuenta con Placa Anterior y Adeudos","590VHG",4,"2018"
"318WKE","Cuenta con Placa Anterior y Adeudos","590VHG",4,"2019"
"318WKE","Cuenta con Placa Anterior y Adeudos","590VHG",4,"2020"
"318WKE","Cuenta con Placa Anterior y Adeudos","590VHG",4,"2021"
"318WKG","Adeudos",NA,4,"2018"
"318WKG","Adeudos",NA,4,"2019"
"318WKG","Adeudos",NA,4,"2020"
"318WKG","Adeudos",NA,4,"2021"
"318WKH","Adeudos",NA,3,"2019"
"318WKH","Adeudos",NA,3,"2020"
"318WKH","Adeudos",NA,3,"2021"
"318WKJ","Adeudos",NA,6,"2016"
"318WKJ","Adeudos",NA,6,"2017"
"318WKJ","Adeudos",NA,6,"2018"
"318WKJ","Adeudos",NA,6,"2019"
"318WKJ","Adeudos",NA,6,"2020"
"318WKJ","Adeudos",NA,6,"2021"
"318WKN","Adeudos",NA,5,"2017"
"318WKN","Adeudos",NA,5,"2018"
"318WKN","Adeudos",NA,5,"2019"
"318WKN","Adeudos",NA,5,"2020"
"318WKN","Adeudos",NA,5,"2021"
"318WKS","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318WKV","Adeudos",NA,3,"2019"
"318WKV","Adeudos",NA,3,"2020"
"318WKV","Adeudos",NA,3,"2021"
"318WKW","Sin adeudos",NA,0,"0"
"318WKX","Sin adeudos",NA,0,"0"
"318WKZ","Adeudos",NA,1,"2021"
"318WLE","Adeudos",NA,5,"2017"
"318WLE","Adeudos",NA,5,"2018"
"318WLE","Adeudos",NA,5,"2019"
"318WLE","Adeudos",NA,5,"2020"
"318WLE","Adeudos",NA,5,"2021"
"318WLH","Sin adeudos",NA,0,"0"
"318WLJ","Cuenta con Placa Anterior y Adeudos","849TCV",5,"2017"
"318WLJ","Cuenta con Placa Anterior y Adeudos","849TCV",5,"2018"
"318WLJ","Cuenta con Placa Anterior y Adeudos","849TCV",5,"2019"
"318WLJ","Cuenta con Placa Anterior y Adeudos","849TCV",5,"2020"
"318WLJ","Cuenta con Placa Anterior y Adeudos","849TCV",5,"2021"
"318WLK","Sin adeudos",NA,0,"0"
"318WLN","Adeudos",NA,4,"2018"
"318WLN","Adeudos",NA,4,"2019"
"318WLN","Adeudos",NA,4,"2020"
"318WLN","Adeudos",NA,4,"2021"
"318WLS","Adeudos",NA,6,"2016"
"318WLS","Adeudos",NA,6,"2017"
"318WLS","Adeudos",NA,6,"2018"
"318WLS","Adeudos",NA,6,"2019"
"318WLS","Adeudos",NA,6,"2020"
"318WLS","Adeudos",NA,6,"2021"
"318WLY","Sin adeudos",NA,0,"0"
"318WMA","Sin adeudos",NA,0,"0"
"318WMG","Cuenta con Placa Anterior y Adeudos","620RTN",5,"2017"
"318WMG","Cuenta con Placa Anterior y Adeudos","620RTN",5,"2018"
"318WMG","Cuenta con Placa Anterior y Adeudos","620RTN",5,"2019"
"318WMG","Cuenta con Placa Anterior y Adeudos","620RTN",5,"2020"
"318WMG","Cuenta con Placa Anterior y Adeudos","620RTN",5,"2021"
"318WMJ","Adeudos",NA,5,"2017"
"318WMJ","Adeudos",NA,5,"2018"
"318WMJ","Adeudos",NA,5,"2019"
"318WMJ","Adeudos",NA,5,"2020"
"318WMJ","Adeudos",NA,5,"2021"
"318WML","Adeudos",NA,5,"2017"
"318WML","Adeudos",NA,5,"2018"
"318WML","Adeudos",NA,5,"2019"
"318WML","Adeudos",NA,5,"2020"
"318WML","Adeudos",NA,5,"2021"
"318WMU","Sin adeudos",NA,0,"0"
"318WMV","Sin adeudos",NA,0,"0"
"318WMY","Adeudos",NA,6,"2016"
"318WMY","Adeudos",NA,6,"2017"
"318WMY","Adeudos",NA,6,"2018"
"318WMY","Adeudos",NA,6,"2019"
"318WMY","Adeudos",NA,6,"2020"
"318WMY","Adeudos",NA,6,"2021"
"318WMZ","Cuenta con Placa Anterior y Adeudos","815WDA",6,"2016"
"318WMZ","Cuenta con Placa Anterior y Adeudos","815WDA",6,"2017"
"318WMZ","Cuenta con Placa Anterior y Adeudos","815WDA",6,"2018"
"318WMZ","Cuenta con Placa Anterior y Adeudos","815WDA",6,"2019"
"318WMZ","Cuenta con Placa Anterior y Adeudos","815WDA",6,"2020"
"318WMZ","Cuenta con Placa Anterior y Adeudos","815WDA",6,"2021"
"318WNB","Adeudos",NA,5,"2017"
"318WNB","Adeudos",NA,5,"2018"
"318WNB","Adeudos",NA,5,"2019"
"318WNB","Adeudos",NA,5,"2020"
"318WNB","Adeudos",NA,5,"2021"
"318WNC","Adeudos",NA,5,"2017"
"318WNC","Adeudos",NA,5,"2018"
"318WNC","Adeudos",NA,5,"2019"
"318WNC","Adeudos",NA,5,"2020"
"318WNC","Adeudos",NA,5,"2021"
"318WND","El número de placa no se localizó en el padrón",NA,0,"0"
"318WNE","Sin adeudos",NA,0,"0"
"318WNG","Adeudos",NA,7,"2014"
"318WNG","Adeudos",NA,7,"2015"
"318WNG","Adeudos",NA,7,"2017"
"318WNG","Adeudos",NA,7,"2018"
"318WNG","Adeudos",NA,7,"2019"
"318WNG","Adeudos",NA,7,"2020"
"318WNG","Adeudos",NA,7,"2021"
"318WNP","Sin adeudos",NA,0,"0"
"318WNS","Sin adeudos",NA,0,"0"
"318WNT","Adeudos",NA,3,"2019"
"318WNT","Adeudos",NA,3,"2020"
"318WNT","Adeudos",NA,3,"2021"
"318WNV","Sin adeudos",NA,0,"0"
"318WNX","Sin adeudos",NA,0,"0"
"318WNZ","Sin adeudos",NA,0,"0"
"318WPA","Adeudos",NA,1,"2021"
"318WPD","Adeudos",NA,6,"2016"
"318WPD","Adeudos",NA,6,"2017"
"318WPD","Adeudos",NA,6,"2018"
"318WPD","Adeudos",NA,6,"2019"
"318WPD","Adeudos",NA,6,"2020"
"318WPD","Adeudos",NA,6,"2021"
"318WPF","Sin adeudos",NA,0,"0"
"318WPG","Adeudos",NA,5,"2017"
"318WPG","Adeudos",NA,5,"2018"
"318WPG","Adeudos",NA,5,"2019"
"318WPG","Adeudos",NA,5,"2020"
"318WPG","Adeudos",NA,5,"2021"
"318WPL","Sin adeudos",NA,0,"0"
"318WPM","Sin adeudos",NA,0,"0"
"318WPN","Adeudos",NA,3,"2019"
"318WPN","Adeudos",NA,3,"2020"
"318WPN","Adeudos",NA,3,"2021"
"318WPS","Adeudos",NA,1,"2021"
"318WPV","Adeudos",NA,6,"2016"
"318WPV","Adeudos",NA,6,"2017"
"318WPV","Adeudos",NA,6,"2018"
"318WPV","Adeudos",NA,6,"2019"
"318WPV","Adeudos",NA,6,"2020"
"318WPV","Adeudos",NA,6,"2021"
"318WPX","Adeudos",NA,3,"2019"
"318WPX","Adeudos",NA,3,"2020"
"318WPX","Adeudos",NA,3,"2021"
"318WPZ","Sin adeudos",NA,0,"0"
"318WRA","Sin adeudos",NA,0,"0"
"318WRB","Adeudos",NA,6,"2016"
"318WRB","Adeudos",NA,6,"2017"
"318WRB","Adeudos",NA,6,"2018"
"318WRB","Adeudos",NA,6,"2019"
"318WRB","Adeudos",NA,6,"2020"
"318WRB","Adeudos",NA,6,"2021"
"318WRC","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318WRE","Adeudos",NA,6,"2016"
"318WRE","Adeudos",NA,6,"2017"
"318WRE","Adeudos",NA,6,"2018"
"318WRE","Adeudos",NA,6,"2019"
"318WRE","Adeudos",NA,6,"2020"
"318WRE","Adeudos",NA,6,"2021"
"318WRG","Adeudos",NA,5,"2017"
"318WRG","Adeudos",NA,5,"2018"
"318WRG","Adeudos",NA,5,"2019"
"318WRG","Adeudos",NA,5,"2020"
"318WRG","Adeudos",NA,5,"2021"
"318WRH","Adeudos",NA,5,"2017"
"318WRH","Adeudos",NA,5,"2018"
"318WRH","Adeudos",NA,5,"2019"
"318WRH","Adeudos",NA,5,"2020"
"318WRH","Adeudos",NA,5,"2021"
"318WRJ","Sin adeudos",NA,0,"0"
"318WRL","Sin adeudos",NA,0,"0"
"318WRR","Adeudos",NA,4,"2018"
"318WRR","Adeudos",NA,4,"2019"
"318WRR","Adeudos",NA,4,"2020"
"318WRR","Adeudos",NA,4,"2021"
"318WRS","Cuenta con Placa Anterior y Sin adeudos","635TMX",0,"0"
"318WRU","Sin adeudos",NA,0,"0"
"318WRX","Adeudos",NA,1,"2021"
"318WRY","Adeudos",NA,3,"2019"
"318WRY","Adeudos",NA,3,"2020"
"318WRY","Adeudos",NA,3,"2021"
"318WRZ","Sin adeudos",NA,0,"0"
"318WSC","Adeudos",NA,4,"2014"
"318WSC","Adeudos",NA,4,"2019"
"318WSC","Adeudos",NA,4,"2020"
"318WSC","Adeudos",NA,4,"2021"
"318WSD","Adeudos",NA,5,"2017"
"318WSD","Adeudos",NA,5,"2018"
"318WSD","Adeudos",NA,5,"2019"
"318WSD","Adeudos",NA,5,"2020"
"318WSD","Adeudos",NA,5,"2021"
"318WSG","Adeudos",NA,6,"2016"
"318WSG","Adeudos",NA,6,"2017"
"318WSG","Adeudos",NA,6,"2018"
"318WSG","Adeudos",NA,6,"2019"
"318WSG","Adeudos",NA,6,"2020"
"318WSG","Adeudos",NA,6,"2021"
"318WSH","Sin adeudos",NA,0,"0"
"318WSK","Adeudos",NA,4,"2018"
"318WSK","Adeudos",NA,4,"2019"
"318WSK","Adeudos",NA,4,"2020"
"318WSK","Adeudos",NA,4,"2021"
"318WSM","Adeudos",NA,4,"2018"
"318WSM","Adeudos",NA,4,"2019"
"318WSM","Adeudos",NA,4,"2020"
"318WSM","Adeudos",NA,4,"2021"
"318WSV","Adeudos",NA,4,"2018"
"318WSV","Adeudos",NA,4,"2019"
"318WSV","Adeudos",NA,4,"2020"
"318WSV","Adeudos",NA,4,"2021"
"318WSX","Sin adeudos",NA,0,"0"
"318WSY","Adeudos",NA,5,"2017"
"318WSY","Adeudos",NA,5,"2018"
"318WSY","Adeudos",NA,5,"2019"
"318WSY","Adeudos",NA,5,"2020"
"318WSY","Adeudos",NA,5,"2021"
"318WTA","Adeudos",NA,1,"2021"
"318WTB","Sin adeudos",NA,0,"0"
"318WTD","Adeudos",NA,5,"2017"
"318WTD","Adeudos",NA,5,"2018"
"318WTD","Adeudos",NA,5,"2019"
"318WTD","Adeudos",NA,5,"2020"
"318WTD","Adeudos",NA,5,"2021"
"318WTF","Cuenta con Placa Anterior y Sin adeudos","936NKL",0,"0"
"316VKF","Sin adeudos",NA,0,"0"
"318TAK","Adeudos",NA,5,"2017"
"318TAK","Adeudos",NA,5,"2018"
"318TAK","Adeudos",NA,5,"2019"
"318TAK","Adeudos",NA,5,"2020"
"318TAK","Adeudos",NA,5,"2021"
"318TC","Sin adeudos",NA,0,"0"
"318TCE","Adeudos",NA,1,"2021"
"318TE","Cuenta con Placa Anterior y Sin adeudos","179TEZ",0,"0"
"318THC","Adeudos",NA,4,"2018"
"318THC","Adeudos",NA,4,"2019"
"318THC","Adeudos",NA,4,"2020"
"318THC","Adeudos",NA,4,"2021"
"318TLB","Adeudos",NA,4,"2018"
"318TLB","Adeudos",NA,4,"2019"
"318TLB","Adeudos",NA,4,"2020"
"318TLB","Adeudos",NA,4,"2021"
"318TRY","Adeudos",NA,4,"2018"
"318TRY","Adeudos",NA,4,"2019"
"318TRY","Adeudos",NA,4,"2020"
"318TRY","Adeudos",NA,4,"2021"
"318TUE","Sin adeudos",NA,0,"0"
"318TZT","Sin adeudos",NA,0,"0"
"318UGN","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"318UKD","Adeudos",NA,3,"2019"
"318UKD","Adeudos",NA,3,"2020"
"318UKD","Adeudos",NA,3,"2021"
"318UMD","Sin adeudos",NA,0,"0"
"318USU","Adeudos",NA,4,"2017"
"318USU","Adeudos",NA,4,"2018"
"318USU","Adeudos",NA,4,"2019"
"318USU","Adeudos",NA,4,"2020"
"318UVW","Adeudos",NA,4,"2018"
"318UVW","Adeudos",NA,4,"2019"
"318UVW","Adeudos",NA,4,"2020"
"318UVW","Adeudos",NA,4,"2021"
"318UXF","Cuenta con Placa Anterior y Adeudos","318UXF",5,"2017"
"318UXF","Cuenta con Placa Anterior y Adeudos","318UXF",5,"2018"
"318UXF","Cuenta con Placa Anterior y Adeudos","318UXF",5,"2019"
"318UXF","Cuenta con Placa Anterior y Adeudos","318UXF",5,"2020"
"318UXF","Cuenta con Placa Anterior y Adeudos","318UXF",5,"2021"
"318UYE","Adeudos",NA,5,"2017"
"318UYE","Adeudos",NA,5,"2018"
"318UYE","Adeudos",NA,5,"2019"
"318UYE","Adeudos",NA,5,"2020"
"318UYE","Adeudos",NA,5,"2021"
"318UYR","Adeudos",NA,5,"2017"
"318UYR","Adeudos",NA,5,"2018"
"318UYR","Adeudos",NA,5,"2019"
"318UYR","Adeudos",NA,5,"2020"
"318UYR","Adeudos",NA,5,"2021"
"318VCA","Adeudos",NA,5,"2017"
"318VCA","Adeudos",NA,5,"2018"
"318VCA","Adeudos",NA,5,"2019"
"318VCA","Adeudos",NA,5,"2020"
"318VCA","Adeudos",NA,5,"2021"
"318VFD","Adeudos",NA,6,"2016"
"318VFD","Adeudos",NA,6,"2017"
"318VFD","Adeudos",NA,6,"2018"
"318VFD","Adeudos",NA,6,"2019"
"318VFD","Adeudos",NA,6,"2020"
"318VFD","Adeudos",NA,6,"2021"
"318VKP","Adeudos",NA,6,"2016"
"318VKP","Adeudos",NA,6,"2017"
"318VKP","Adeudos",NA,6,"2018"
"318VKP","Adeudos",NA,6,"2019"
"318VKP","Adeudos",NA,6,"2020"
"318VKP","Adeudos",NA,6,"2021"
"318VLH","Adeudos",NA,4,"2018"
"318VLH","Adeudos",NA,4,"2019"
"318VLH","Adeudos",NA,4,"2020"
"318VLH","Adeudos",NA,4,"2021"
"318VNK","Cuenta con Placa Anterior y Adeudos","318VNK",3,"2018"
"318VNK","Cuenta con Placa Anterior y Adeudos","318VNK",3,"2019"
"318VNK","Cuenta con Placa Anterior y Adeudos","318VNK",3,"2021"
"318VNW","Adeudos",NA,3,"2019"
"318VNW","Adeudos",NA,3,"2020"
"318VNW","Adeudos",NA,3,"2021"
"318VRY","Sin adeudos",NA,0,"0"
"318VSK","Adeudos",NA,2,"2020"
"318VSK","Adeudos",NA,2,"2021"
"318VTT","Sin adeudos",NA,0,"0"
"318VUJ","Adeudos",NA,5,"2017"
"318VUJ","Adeudos",NA,5,"2018"
"318VUJ","Adeudos",NA,5,"2019"
"318VUJ","Adeudos",NA,5,"2020"
"318VUJ","Adeudos",NA,5,"2021"
"318VVU","Adeudos",NA,5,"2017"
"318VVU","Adeudos",NA,5,"2018"
"318VVU","Adeudos",NA,5,"2019"
"318VVU","Adeudos",NA,5,"2020"
"318VVU","Adeudos",NA,5,"2021"
"318VWV","Adeudos",NA,1,"2021"
"318VXX","Adeudos",NA,3,"2019"
"318VXX","Adeudos",NA,3,"2020"
"318VXX","Adeudos",NA,3,"2021"
"318WAN","Adeudos",NA,7,"2014"
"318WAN","Adeudos",NA,7,"2015"
"318WAN","Adeudos",NA,7,"2017"
"318WAN","Adeudos",NA,7,"2018"
"318WAN","Adeudos",NA,7,"2019"
"318WAN","Adeudos",NA,7,"2020"
"318WAN","Adeudos",NA,7,"2021"
"318WJW","Cuenta con Placa Anterior y Adeudos","657MKJ",6,"2016"
"318WJW","Cuenta con Placa Anterior y Adeudos","657MKJ",6,"2017"
"318WJW","Cuenta con Placa Anterior y Adeudos","657MKJ",6,"2018"
"318WJW","Cuenta con Placa Anterior y Adeudos","657MKJ",6,"2019"
"318WJW","Cuenta con Placa Anterior y Adeudos","657MKJ",6,"2020"
"318WJW","Cuenta con Placa Anterior y Adeudos","657MKJ",6,"2021"
"316VTT","Sin adeudos",NA,0,0
