"placa","estatus","placa_anterior","years_adeudos","years"
"322XCK","Adeudos",NA,4,"2021"
"322XCM","Sin adeudos",NA,0,"0"
"322XCP","Sin adeudos",NA,0,"0"
"322XCS","Adeudos",NA,4,"2018"
"322XCS","Adeudos",NA,4,"2019"
"322XCS","Adeudos",NA,4,"2020"
"322XCS","Adeudos",NA,4,"2021"
"322XCT","Adeudos",NA,4,"2018"
"322XCT","Adeudos",NA,4,"2019"
"322XCT","Adeudos",NA,4,"2020"
"322XCT","Adeudos",NA,4,"2021"
"322XCV","Adeudos",NA,2,"2020"
"322XCV","Adeudos",NA,2,"2021"
"322XCY","Adeudos",NA,6,"2016"
"322XCY","Adeudos",NA,6,"2017"
"322XCY","Adeudos",NA,6,"2018"
"322XCY","Adeudos",NA,6,"2019"
"322XCY","Adeudos",NA,6,"2020"
"322XCY","Adeudos",NA,6,"2021"
"322XCZ","Adeudos",NA,5,"2017"
"322XCZ","Adeudos",NA,5,"2018"
"322XCZ","Adeudos",NA,5,"2019"
"322XCZ","Adeudos",NA,5,"2020"
"322XCZ","Adeudos",NA,5,"2021"
"322XDA","Adeudos",NA,3,"2019"
"322XDA","Adeudos",NA,3,"2020"
"322XDA","Adeudos",NA,3,"2021"
"322XDC","Adeudos",NA,5,"2014"
"322XDC","Adeudos",NA,5,"2015"
"322XDC","Adeudos",NA,5,"2016"
"322XDC","Adeudos",NA,5,"2020"
"322XDC","Adeudos",NA,5,"2021"
"322XDD","Cuenta con Placa Anterior y Adeudos","196VMU",2,"2020"
"322XDD","Cuenta con Placa Anterior y Adeudos","196VMU",2,"2021"
"322XDE","Sin adeudos",NA,0,"0"
"322XDF","Adeudos",NA,6,"2016"
"322XDF","Adeudos",NA,6,"2017"
"322XDF","Adeudos",NA,6,"2018"
"322XDF","Adeudos",NA,6,"2019"
"322XDF","Adeudos",NA,6,"2020"
"322XDF","Adeudos",NA,6,"2021"
"322XDG","Sin adeudos",NA,0,"0"
"322XDH","Adeudos",NA,4,"2018"
"322XDH","Adeudos",NA,4,"2019"
"322XDH","Adeudos",NA,4,"2020"
"322XDH","Adeudos",NA,4,"2021"
"322XDJ","Adeudos",NA,6,"2016"
"322XDJ","Adeudos",NA,6,"2017"
"322XDJ","Adeudos",NA,6,"2018"
"322XDJ","Adeudos",NA,6,"2019"
"322XDJ","Adeudos",NA,6,"2020"
"322XDJ","Adeudos",NA,6,"2021"
"322XDL","Adeudos",NA,5,"2017"
"322XDL","Adeudos",NA,5,"2018"
"322XDL","Adeudos",NA,5,"2019"
"322XDL","Adeudos",NA,5,"2020"
"322XDL","Adeudos",NA,5,"2021"
"322XDM","Adeudos",NA,4,"2018"
"322XDM","Adeudos",NA,4,"2019"
"322XDM","Adeudos",NA,4,"2020"
"322XDM","Adeudos",NA,4,"2021"
"322XDN","Sin adeudos",NA,0,"0"
"322XDP","Sin adeudos",NA,0,"0"
"322XDR","Adeudos",NA,4,"2018"
"322XDR","Adeudos",NA,4,"2019"
"322XDR","Adeudos",NA,4,"2020"
"322XDR","Adeudos",NA,4,"2021"
"322XDS","Cuenta con Placa Anterior y Adeudos","317WNZ",5,"2017"
"322XDS","Cuenta con Placa Anterior y Adeudos","317WNZ",5,"2018"
"322XDS","Cuenta con Placa Anterior y Adeudos","317WNZ",5,"2019"
"322XDS","Cuenta con Placa Anterior y Adeudos","317WNZ",5,"2020"
"322XDS","Cuenta con Placa Anterior y Adeudos","317WNZ",5,"2021"
"322XDT","Adeudos",NA,1,"2021"
"322XDW","Adeudos",NA,2,"2020"
"322XDW","Adeudos",NA,2,"2021"
"322XDX","Cuenta con Placa Anterior y Adeudos","240UCH",6,"2016"
"322XDX","Cuenta con Placa Anterior y Adeudos","240UCH",6,"2017"
"322XDX","Cuenta con Placa Anterior y Adeudos","240UCH",6,"2018"
"322XDX","Cuenta con Placa Anterior y Adeudos","240UCH",6,"2019"
"322XDX","Cuenta con Placa Anterior y Adeudos","240UCH",6,"2020"
"322XDX","Cuenta con Placa Anterior y Adeudos","240UCH",6,"2021"
"322XDY","Adeudos",NA,5,"2017"
"322XDY","Adeudos",NA,5,"2018"
"322XDY","Adeudos",NA,5,"2019"
"322XDY","Adeudos",NA,5,"2020"
"322XDY","Adeudos",NA,5,"2021"
"322XEA","Adeudos",NA,6,"2015"
"322XEA","Adeudos",NA,6,"2017"
"322XEA","Adeudos",NA,6,"2018"
"322XEA","Adeudos",NA,6,"2019"
"322XEA","Adeudos",NA,6,"2020"
"322XEA","Adeudos",NA,6,"2021"
"322XEB","Sin adeudos",NA,0,"0"
"322XEC","Adeudos",NA,3,"2019"
"322XEC","Adeudos",NA,3,"2020"
"322XEC","Adeudos",NA,3,"2021"
"322XED","Adeudos",NA,4,"2018"
"322XED","Adeudos",NA,4,"2019"
"322XED","Adeudos",NA,4,"2020"
"322XED","Adeudos",NA,4,"2021"
"322XEK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XEL","Adeudos",NA,5,"2017"
"322XEL","Adeudos",NA,5,"2018"
"322XEL","Adeudos",NA,5,"2019"
"322XEL","Adeudos",NA,5,"2020"
"322XEL","Adeudos",NA,5,"2021"
"322XEP","Sin adeudos",NA,0,"0"
"322XER","Adeudos",NA,4,"2018"
"322XER","Adeudos",NA,4,"2019"
"322XER","Adeudos",NA,4,"2020"
"322XER","Adeudos",NA,4,"2021"
"322XEU","Adeudos",NA,3,"2019"
"322XEU","Adeudos",NA,3,"2020"
"322XEU","Adeudos",NA,3,"2021"
"322XEY","Sin adeudos",NA,0,"0"
"322XFA","Adeudos",NA,6,"2016"
"322XFA","Adeudos",NA,6,"2017"
"322XFA","Adeudos",NA,6,"2018"
"322XFA","Adeudos",NA,6,"2019"
"322XFA","Adeudos",NA,6,"2020"
"322XFA","Adeudos",NA,6,"2021"
"322XFB","Sin adeudos",NA,0,"0"
"322XFC","Cuenta con Placa Anterior y Sin adeudos","834MKS",0,"0"
"322XFD","Sin adeudos",NA,0,"0"
"322XFF","Adeudos",NA,1,"2021"
"322XFG","Adeudos",NA,2,"2020"
"322XFG","Adeudos",NA,2,"2021"
"322XFH","Cuenta con Placa Anterior y Sin adeudos","322XFH",0,"0"
"322XFL","Sin adeudos",NA,0,"0"
"322XFT","Adeudos",NA,5,"2017"
"322XFT","Adeudos",NA,5,"2018"
"322XFT","Adeudos",NA,5,"2019"
"322XFT","Adeudos",NA,5,"2020"
"322XFT","Adeudos",NA,5,"2021"
"322XFU","Adeudos",NA,5,"2017"
"322XFU","Adeudos",NA,5,"2018"
"322XFU","Adeudos",NA,5,"2019"
"322XFU","Adeudos",NA,5,"2020"
"322XFU","Adeudos",NA,5,"2021"
"322XFV","Sin adeudos",NA,0,"0"
"322XFX","Adeudos",NA,4,"2018"
"322XFX","Adeudos",NA,4,"2019"
"322XFX","Adeudos",NA,4,"2020"
"322XFX","Adeudos",NA,4,"2021"
"322XFZ","Adeudos",NA,4,"2018"
"322XFZ","Adeudos",NA,4,"2019"
"322XFZ","Adeudos",NA,4,"2020"
"322XFZ","Adeudos",NA,4,"2021"
"322XGB","Sin adeudos",NA,0,"0"
"322XGE","Adeudos",NA,4,"2018"
"322XGE","Adeudos",NA,4,"2019"
"322XGE","Adeudos",NA,4,"2020"
"322XGE","Adeudos",NA,4,"2021"
"322XGK","Sin adeudos",NA,0,"0"
"322XGM","Sin adeudos",NA,0,"0"
"322XGN","Adeudos",NA,1,"2021"
"322XGP","Adeudos",NA,5,"2017"
"322XGP","Adeudos",NA,5,"2018"
"322XGP","Adeudos",NA,5,"2019"
"322XGP","Adeudos",NA,5,"2020"
"322XGP","Adeudos",NA,5,"2021"
"322XGR","Cuenta con Placa Anterior y Adeudos","371MFS",5,"2017"
"322XGR","Cuenta con Placa Anterior y Adeudos","371MFS",5,"2018"
"322XGR","Cuenta con Placa Anterior y Adeudos","371MFS",5,"2019"
"322XGR","Cuenta con Placa Anterior y Adeudos","371MFS",5,"2020"
"322XGR","Cuenta con Placa Anterior y Adeudos","371MFS",5,"2021"
"322XGT","Cuenta con Placa Anterior y Adeudos","724VEV",6,"2015"
"322XGT","Cuenta con Placa Anterior y Adeudos","724VEV",6,"2016"
"322XGT","Cuenta con Placa Anterior y Adeudos","724VEV",6,"2017"
"322XGT","Cuenta con Placa Anterior y Adeudos","724VEV",6,"2019"
"322XGT","Cuenta con Placa Anterior y Adeudos","724VEV",6,"2020"
"322XGT","Cuenta con Placa Anterior y Adeudos","724VEV",6,"2021"
"322XGV","Adeudos",NA,1,"2021"
"322XGX","Adeudos",NA,5,"2017"
"322XGX","Adeudos",NA,5,"2018"
"322XGX","Adeudos",NA,5,"2019"
"322XGX","Adeudos",NA,5,"2020"
"322XGX","Adeudos",NA,5,"2021"
"322XGY","Sin adeudos",NA,0,"0"
"322XHB","Adeudos",NA,4,"2018"
"322XHB","Adeudos",NA,4,"2019"
"322XHB","Adeudos",NA,4,"2020"
"322XHB","Adeudos",NA,4,"2021"
"322XHC","Sin adeudos",NA,0,"0"
"322XHD","Sin adeudos",NA,0,"0"
"322XHE","Cuenta con Placa Anterior y Adeudos","614MKT",4,"2018"
"322XHE","Cuenta con Placa Anterior y Adeudos","614MKT",4,"2019"
"322XHE","Cuenta con Placa Anterior y Adeudos","614MKT",4,"2020"
"322XHE","Cuenta con Placa Anterior y Adeudos","614MKT",4,"2021"
"322XHH","Adeudos",NA,4,"2018"
"322XHH","Adeudos",NA,4,"2019"
"322XHH","Adeudos",NA,4,"2020"
"322XHH","Adeudos",NA,4,"2021"
"322XHJ","Sin adeudos",NA,0,"0"
"322XHL","Cuenta con Placa Anterior y Adeudos","322XHL",3,"2019"
"322XHL","Cuenta con Placa Anterior y Adeudos","322XHL",3,"2020"
"322XHL","Cuenta con Placa Anterior y Adeudos","322XHL",3,"2021"
"322XHM","Cuenta con Placa Anterior y Adeudos","162SVB",5,"2017"
"322XHM","Cuenta con Placa Anterior y Adeudos","162SVB",5,"2018"
"322XHM","Cuenta con Placa Anterior y Adeudos","162SVB",5,"2019"
"322XHM","Cuenta con Placa Anterior y Adeudos","162SVB",5,"2020"
"322XHM","Cuenta con Placa Anterior y Adeudos","162SVB",5,"2021"
"322XHN","Adeudos",NA,6,"2016"
"322XHN","Adeudos",NA,6,"2017"
"322XHN","Adeudos",NA,6,"2018"
"322XHN","Adeudos",NA,6,"2019"
"322XHN","Adeudos",NA,6,"2020"
"322XHN","Adeudos",NA,6,"2021"
"322XHP","Sin adeudos",NA,0,"0"
"322XHT","Adeudos",NA,3,"2019"
"322XHT","Adeudos",NA,3,"2020"
"322XHT","Adeudos",NA,3,"2021"
"322XHU","Adeudos",NA,5,"2017"
"322XHU","Adeudos",NA,5,"2018"
"322XHU","Adeudos",NA,5,"2019"
"322XHU","Adeudos",NA,5,"2020"
"322XHU","Adeudos",NA,5,"2021"
"322XHV","Adeudos",NA,5,"2017"
"322XHV","Adeudos",NA,5,"2018"
"322XHV","Adeudos",NA,5,"2019"
"322XHV","Adeudos",NA,5,"2020"
"322XHV","Adeudos",NA,5,"2021"
"322XHX","Sin adeudos",NA,0,"0"
"322XJA","Cuenta con Placa Anterior y Adeudos","520NTD",3,"2019"
"322XJA","Cuenta con Placa Anterior y Adeudos","520NTD",3,"2020"
"322XJA","Cuenta con Placa Anterior y Adeudos","520NTD",3,"2021"
"322XJB","Adeudos",NA,1,"2021"
"322XJE","Vehiculo reportado por Fiscalizacion y no puede verificar",NA,0,"0"
"322XJF","Adeudos",NA,4,"2018"
"322XJF","Adeudos",NA,4,"2019"
"322XJF","Adeudos",NA,4,"2020"
"322XJF","Adeudos",NA,4,"2021"
"322XJJ","Cuenta con Placa Anterior y Adeudos","322XJJ",3,"2019"
"322XJJ","Cuenta con Placa Anterior y Adeudos","322XJJ",3,"2020"
"322XJJ","Cuenta con Placa Anterior y Adeudos","322XJJ",3,"2021"
"322XJK","Sin adeudos",NA,0,"0"
"322XJM","Sin adeudos",NA,0,"0"
"322XJR","Adeudos",NA,3,"2019"
"322XJR","Adeudos",NA,3,"2020"
"322XJR","Adeudos",NA,3,"2021"
"322XJT","Sin adeudos",NA,0,"0"
"322XJU","Adeudos",NA,2,"2020"
"322XJU","Adeudos",NA,2,"2021"
"322XJW","Cuenta con Placa Anterior y Adeudos","220MWJ",7,"2014"
"322XJW","Cuenta con Placa Anterior y Adeudos","220MWJ",7,"2016"
"322XJW","Cuenta con Placa Anterior y Adeudos","220MWJ",7,"2017"
"322XJW","Cuenta con Placa Anterior y Adeudos","220MWJ",7,"2018"
"322XJW","Cuenta con Placa Anterior y Adeudos","220MWJ",7,"2019"
"322XJW","Cuenta con Placa Anterior y Adeudos","220MWJ",7,"2020"
"322XJW","Cuenta con Placa Anterior y Adeudos","220MWJ",7,"2021"
"322XJX","Adeudos",NA,1,"2021"
"322XJZ","Cuenta con Placa Anterior y Adeudos","664VDU",3,"2019"
"322XJZ","Cuenta con Placa Anterior y Adeudos","664VDU",3,"2020"
"322XJZ","Cuenta con Placa Anterior y Adeudos","664VDU",3,"2021"
"322XKD","Sin adeudos",NA,0,"0"
"322XKG","Adeudos",NA,6,"2016"
"322XKG","Adeudos",NA,6,"2017"
"322XKG","Adeudos",NA,6,"2018"
"322XKG","Adeudos",NA,6,"2019"
"322XKG","Adeudos",NA,6,"2020"
"322XKG","Adeudos",NA,6,"2021"
"322XKH","Sin adeudos",NA,0,"0"
"322XKJ","Sin adeudos",NA,0,"0"
"322XKL","Cuenta con Placa Anterior y Adeudos","451RGJ",6,"2016"
"322XKL","Cuenta con Placa Anterior y Adeudos","451RGJ",6,"2017"
"322XKL","Cuenta con Placa Anterior y Adeudos","451RGJ",6,"2018"
"322XKL","Cuenta con Placa Anterior y Adeudos","451RGJ",6,"2019"
"322XKL","Cuenta con Placa Anterior y Adeudos","451RGJ",6,"2020"
"322XKL","Cuenta con Placa Anterior y Adeudos","451RGJ",6,"2021"
"322XKM","Adeudos",NA,6,"2016"
"322XKM","Adeudos",NA,6,"2017"
"322XKM","Adeudos",NA,6,"2018"
"322XKM","Adeudos",NA,6,"2019"
"322XKM","Adeudos",NA,6,"2020"
"322XKM","Adeudos",NA,6,"2021"
"322XKN","Adeudos",NA,5,"2017"
"322XKN","Adeudos",NA,5,"2018"
"322XKN","Adeudos",NA,5,"2019"
"322XKN","Adeudos",NA,5,"2020"
"322XKN","Adeudos",NA,5,"2021"
"322XKP","Sin adeudos",NA,0,"0"
"322XKV","Sin adeudos",NA,0,"0"
"322XLA","Sin adeudos",NA,0,"0"
"322XLB","Sin adeudos",NA,0,"0"
"322XLD","Adeudos",NA,5,"2017"
"322XLD","Adeudos",NA,5,"2018"
"322XLD","Adeudos",NA,5,"2019"
"322XLD","Adeudos",NA,5,"2020"
"322XLD","Adeudos",NA,5,"2021"
"322XLE","Adeudos",NA,5,"2017"
"322XLE","Adeudos",NA,5,"2018"
"322XLE","Adeudos",NA,5,"2019"
"322XLE","Adeudos",NA,5,"2020"
"322XLE","Adeudos",NA,5,"2021"
"322XLF","Cuenta con Placa Anterior y Sin adeudos","322XLF",0,"0"
"322XLG","Cuenta con Placa Anterior y Sin adeudos","454PKB",0,"0"
"322XLH","Adeudos",NA,3,"2019"
"322XLH","Adeudos",NA,3,"2020"
"322XLH","Adeudos",NA,3,"2021"
"322XLK","Sin adeudos",NA,0,"0"
"322XLM","Adeudos",NA,4,"2018"
"322XLM","Adeudos",NA,4,"2019"
"322XLM","Adeudos",NA,4,"2020"
"322XLM","Adeudos",NA,4,"2021"
"322XLN","Adeudos",NA,5,"2017"
"322XLN","Adeudos",NA,5,"2018"
"322XLN","Adeudos",NA,5,"2019"
"322XLN","Adeudos",NA,5,"2020"
"322XLN","Adeudos",NA,5,"2021"
"322XLR","Adeudos",NA,6,"2016"
"322XLR","Adeudos",NA,6,"2017"
"322XLR","Adeudos",NA,6,"2018"
"322XLR","Adeudos",NA,6,"2019"
"322XLR","Adeudos",NA,6,"2020"
"322XLR","Adeudos",NA,6,"2021"
"322XLU","Sin adeudos",NA,0,"0"
"322XLV","Adeudos",NA,6,"2014"
"322XLV","Adeudos",NA,6,"2017"
"322XLV","Adeudos",NA,6,"2018"
"322XLV","Adeudos",NA,6,"2019"
"322XLV","Adeudos",NA,6,"2020"
"322XLV","Adeudos",NA,6,"2021"
"322XLW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XLX","Adeudos",NA,4,"2018"
"322XLX","Adeudos",NA,4,"2019"
"322XLX","Adeudos",NA,4,"2020"
"322XLX","Adeudos",NA,4,"2021"
"322XLY","Sin adeudos",NA,0,"0"
"322XMA","Adeudos",NA,6,"2016"
"322XMA","Adeudos",NA,6,"2017"
"322XMA","Adeudos",NA,6,"2018"
"322XMA","Adeudos",NA,6,"2019"
"322XMA","Adeudos",NA,6,"2020"
"322XMA","Adeudos",NA,6,"2021"
"322XMB","Sin adeudos",NA,0,"0"
"322XMC","Adeudos",NA,5,"2017"
"322XMC","Adeudos",NA,5,"2018"
"322XMC","Adeudos",NA,5,"2019"
"322XMC","Adeudos",NA,5,"2020"
"322XMC","Adeudos",NA,5,"2021"
"322XMF","Adeudos",NA,1,"2021"
"322XMH","Adeudos",NA,1,"2021"
"322XMK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XMP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XMR","Adeudos",NA,2,"2020"
"322XMR","Adeudos",NA,2,"2021"
"322XMU","Adeudos",NA,6,"2016"
"322XMU","Adeudos",NA,6,"2017"
"322XMU","Adeudos",NA,6,"2018"
"322XMU","Adeudos",NA,6,"2019"
"322XMU","Adeudos",NA,6,"2020"
"322XMU","Adeudos",NA,6,"2021"
"322XMV","Adeudos",NA,6,"2016"
"322XMV","Adeudos",NA,6,"2017"
"322XMV","Adeudos",NA,6,"2018"
"322XMV","Adeudos",NA,6,"2019"
"322XMV","Adeudos",NA,6,"2020"
"322XMV","Adeudos",NA,6,"2021"
"322XMW","Adeudos",NA,6,"2016"
"322XMW","Adeudos",NA,6,"2017"
"322XMW","Adeudos",NA,6,"2018"
"322XMW","Adeudos",NA,6,"2019"
"322XMW","Adeudos",NA,6,"2020"
"322XMW","Adeudos",NA,6,"2021"
"322XMY","Adeudos",NA,5,"2017"
"322XMY","Adeudos",NA,5,"2018"
"322XMY","Adeudos",NA,5,"2019"
"322XMY","Adeudos",NA,5,"2020"
"322XMY","Adeudos",NA,5,"2021"
"322XMZ","Adeudos",NA,1,"2021"
"322XNA","Adeudos",NA,1,"2021"
"322XNB","Adeudos",NA,4,"2018"
"322XNB","Adeudos",NA,4,"2019"
"322XNB","Adeudos",NA,4,"2020"
"322XNB","Adeudos",NA,4,"2021"
"322XNC","Adeudos",NA,2,"2020"
"322XNC","Adeudos",NA,2,"2021"
"322XNE","Adeudos",NA,4,"2018"
"322XNE","Adeudos",NA,4,"2019"
"322XNE","Adeudos",NA,4,"2020"
"322XNE","Adeudos",NA,4,"2021"
"322XNG","Sin adeudos",NA,0,"0"
"322XNH","Sin adeudos",NA,0,"0"
"322XNJ","Adeudos",NA,5,"2017"
"322XNJ","Adeudos",NA,5,"2018"
"322XNJ","Adeudos",NA,5,"2019"
"322XNJ","Adeudos",NA,5,"2020"
"322XNJ","Adeudos",NA,5,"2021"
"322XNN","Sin adeudos",NA,0,"0"
"322XNR","Sin adeudos",NA,0,"0"
"322XNS","Adeudos",NA,3,"2019"
"322XNS","Adeudos",NA,3,"2020"
"322XNS","Adeudos",NA,3,"2021"
"322XNT","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XNV","Adeudos",NA,5,"2017"
"322XNV","Adeudos",NA,5,"2018"
"322XNV","Adeudos",NA,5,"2019"
"322XNV","Adeudos",NA,5,"2020"
"322XNV","Adeudos",NA,5,"2021"
"322XNW","Adeudos",NA,2,"2020"
"322XNW","Adeudos",NA,2,"2021"
"322XNX","Adeudos",NA,3,"2019"
"322XNX","Adeudos",NA,3,"2020"
"322XNX","Adeudos",NA,3,"2021"
"322XNZ","Cuenta con Placa Anterior y Adeudos","322XNZ",2,"2020"
"322XNZ","Cuenta con Placa Anterior y Adeudos","322XNZ",2,"2021"
"322XPC","Adeudos",NA,1,"2021"
"322XPD","Sin adeudos",NA,0,"0"
"322XPE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XPF","Cuenta con Placa Anterior y Adeudos","322XPF",2,"2020"
"322XPF","Cuenta con Placa Anterior y Adeudos","322XPF",2,"2021"
"322XPG","Adeudos",NA,6,"2016"
"322XPG","Adeudos",NA,6,"2017"
"322XPG","Adeudos",NA,6,"2018"
"322XPG","Adeudos",NA,6,"2019"
"322XPG","Adeudos",NA,6,"2020"
"322XPG","Adeudos",NA,6,"2021"
"322XPH","Adeudos",NA,5,"2017"
"322XPH","Adeudos",NA,5,"2018"
"322XPH","Adeudos",NA,5,"2019"
"322XPH","Adeudos",NA,5,"2020"
"322XPH","Adeudos",NA,5,"2021"
"322XPK","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XPP","Adeudos",NA,6,"2016"
"322XPP","Adeudos",NA,6,"2017"
"322XPP","Adeudos",NA,6,"2018"
"322XPP","Adeudos",NA,6,"2019"
"322XPP","Adeudos",NA,6,"2020"
"322XPP","Adeudos",NA,6,"2021"
"322XPR","Adeudos",NA,6,"2015"
"322XPR","Adeudos",NA,6,"2017"
"322XPR","Adeudos",NA,6,"2018"
"322XPR","Adeudos",NA,6,"2019"
"322XPR","Adeudos",NA,6,"2020"
"322XPR","Adeudos",NA,6,"2021"
"322XPT","Sin adeudos",NA,0,"0"
"322XPV","Adeudos",NA,5,"2017"
"322XPV","Adeudos",NA,5,"2018"
"322XPV","Adeudos",NA,5,"2019"
"322XPV","Adeudos",NA,5,"2020"
"322XPV","Adeudos",NA,5,"2021"
"322XPW","Adeudos",NA,6,"2016"
"322XPW","Adeudos",NA,6,"2017"
"322XPW","Adeudos",NA,6,"2018"
"322XPW","Adeudos",NA,6,"2019"
"322XPW","Adeudos",NA,6,"2020"
"322XPW","Adeudos",NA,6,"2021"
"322XPX","Sin adeudos",NA,0,"0"
"322XPY","Sin adeudos",NA,0,"0"
"322XPZ","Adeudos",NA,1,"2021"
"322XRA","Adeudos",NA,1,"2021"
"322XRB","Sin adeudos",NA,0,"0"
"322XRC","Sin adeudos",NA,0,"0"
"322XRD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO",NA,0,"0"
"322XRE","Cuenta con Placa Anterior y Adeudos","838PHN",3,"2019"
"322XRE","Cuenta con Placa Anterior y Adeudos","838PHN",3,"2020"
"322XRE","Cuenta con Placa Anterior y Adeudos","838PHN",3,"2021"
"322XRG","Cuenta con Placa Anterior y Sin adeudos","322XRG",0,"0"
"322XRL","Adeudos",NA,1,"2017"
"322XRM","Adeudos",NA,4,"2018"
"322XRM","Adeudos",NA,4,"2019"
"322XRM","Adeudos",NA,4,"2020"
"322XRM","Adeudos",NA,4,"2021"
"322XRN","Cuenta con Placa Anterior y Sin adeudos","601PWF",0,"0"
"322XRP","Adeudos",NA,2,"2020"
"322XRP","Adeudos",NA,2,"2021"
"322XRS","Cuenta con Placa Anterior y Adeudos","808MAR",2,"2020"
"322XRS","Cuenta con Placa Anterior y Adeudos","808MAR",2,"2021"
"322XRT","Sin adeudos",NA,0,"0"
"322XRU","Adeudos",NA,2,"2020"
"322XRU","Adeudos",NA,2,"2021"
"322XRW","Adeudos",NA,6,"2016"
"322XRW","Adeudos",NA,6,"2017"
"322XRW","Adeudos",NA,6,"2018"
"322XRW","Adeudos",NA,6,"2019"
"322XRW","Adeudos",NA,6,"2020"
"322XRW","Adeudos",NA,6,"2021"
"322XRY","Adeudos",NA,3,"2019"
"322XRY","Adeudos",NA,3,"2020"
"322XRY","Adeudos",NA,3,"2021"
"322XRZ","Sin adeudos",NA,0,"0"
"322XSA","Sin adeudos",NA,0,"0"
"322XSB","Adeudos",NA,6,"2015"
"322XSB","Adeudos",NA,6,"2016"
"322XSB","Adeudos",NA,6,"2017"
"322XSB","Adeudos",NA,6,"2019"
"322XSB","Adeudos",NA,6,"2020"
"322XSB","Adeudos",NA,6,"2021"
"322XSD","Adeudos",NA,5,"2017"
"322XSD","Adeudos",NA,5,"2018"
"322XSD","Adeudos",NA,5,"2019"
"322XSD","Adeudos",NA,5,"2020"
"322XSD","Adeudos",NA,5,"2021"
"322XSE","Adeudos",NA,3,"2019"
"322XSE","Adeudos",NA,3,"2020"
"322XSE","Adeudos",NA,3,"2021"
"322XSG","Adeudos",NA,3,"2019"
